Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-12-07,16
30-12-07,13
29-12-07,15
28-12-07,9
27-12-07,35
26-12-07,24
25-12-07,18
24-12-07,35
23-12-07,46
22-12-07,66
21-12-07,92
20-12-07,67
19-12-07,69
18-12-07,54
17-12-07,30
16-12-07,31
15-12-07,21
14-12-07,16
13-12-07,11
12-12-07,8
11-12-07,15
10-12-07,13
09-12-07,6
08-12-07,12
07-12-07,4
06-12-07,9
05-12-07,7
04-12-07,11
03-12-07,4
02-12-07,5
01-12-07,8

