Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-12-07,12.84
30-12-07,
29-12-07,19.78
28-12-07,
27-12-07,18.65
26-12-07,
25-12-07,20.58
24-12-07,
23-12-07,34.46
22-12-07,
21-12-07,33.64
20-12-07,
19-12-07,45.79
18-12-07,
17-12-07,27.40
16-12-07,
15-12-07,21.49
14-12-07,
13-12-07,21.99
12-12-07,
11-12-07,19.93
10-12-07,
09-12-07,8.62
08-12-07,
07-12-07,36.28
06-12-07,
05-12-07,34.76
04-12-07,
03-12-07,11.22
02-12-07,
01-12-07,10.33

