Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-12-07,12.58
30-12-07,
29-12-07,25.89
28-12-07,
27-12-07,38.88
26-12-07,
25-12-07,37.24
24-12-07,
23-12-07,44.96
22-12-07,
21-12-07,53.15
20-12-07,
19-12-07,56.57
18-12-07,
17-12-07,32.01
16-12-07,
15-12-07,19.65
14-12-07,
13-12-07,12.68
12-12-07,
11-12-07,25.48
10-12-07,
09-12-07,11.00
08-12-07,
07-12-07,8.10
06-12-07,
05-12-07,14.46
04-12-07,
03-12-07,7.01
02-12-07,
01-12-07,8.90

