Datum Zeit,Plauen-Sued PM10
,µg/m³
31-12-07,13
30-12-07,19
29-12-07,35
28-12-07,24
27-12-07,37
26-12-07,35
25-12-07,24
24-12-07,52
23-12-07,50
22-12-07,63
21-12-07,54
20-12-07,58
19-12-07,66
18-12-07,66
17-12-07,49
16-12-07,30
15-12-07,29
14-12-07,24
13-12-07,19
12-12-07,9
11-12-07,17
10-12-07,11
09-12-07,9
08-12-07,16
07-12-07,6
06-12-07,11
05-12-07,11
04-12-07,16
03-12-07,9
02-12-07,6
01-12-07,12

