Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-01-08 00:00,15
31-12-07 23:00,17
31-12-07 22:00,17
31-12-07 21:00,16
31-12-07 20:00,17
31-12-07 19:00,19
31-12-07 18:00,18
31-12-07 17:00,20
31-12-07 16:00,16
31-12-07 15:00,20
31-12-07 14:00,21
31-12-07 13:00,27
31-12-07 12:00,29
31-12-07 11:00,28
31-12-07 10:00,21
31-12-07 09:00,24
31-12-07 08:00,14
31-12-07 07:00,14
31-12-07 06:00,10
31-12-07 05:00,9
31-12-07 04:00,8
31-12-07 03:00,9
31-12-07 02:00,11
31-12-07 01:00,14
31-12-07 00:00,14
30-12-07 23:00,20
30-12-07 22:00,17
30-12-07 21:00,18
30-12-07 20:00,15
30-12-07 19:00,17
30-12-07 18:00,21
30-12-07 17:00,21
30-12-07 16:00,18
30-12-07 15:00,13
30-12-07 14:00,11
30-12-07 13:00,11
30-12-07 12:00,13
30-12-07 11:00,12
30-12-07 10:00,16
30-12-07 09:00,14
30-12-07 08:00,15
30-12-07 07:00,13
30-12-07 06:00,14
30-12-07 05:00,14
30-12-07 04:00,13
30-12-07 03:00,14
30-12-07 02:00,14
30-12-07 01:00,18
30-12-07 00:00,18
29-12-07 23:00,18
29-12-07 22:00,22
29-12-07 21:00,24
29-12-07 20:00,21
29-12-07 19:00,20
29-12-07 18:00,21
29-12-07 17:00,21
29-12-07 16:00,23
29-12-07 15:00,19
29-12-07 14:00,16
29-12-07 13:00,17
29-12-07 12:00,17
29-12-07 11:00,16
29-12-07 10:00,32
29-12-07 09:00,19
29-12-07 08:00,18
29-12-07 07:00,19
29-12-07 06:00,17
29-12-07 05:00,15
29-12-07 04:00,14
29-12-07 03:00,20
29-12-07 02:00,19
29-12-07 01:00,20
29-12-07 00:00,31
28-12-07 23:00,33
28-12-07 22:00,36
28-12-07 21:00,20
28-12-07 20:00,31
28-12-07 19:00,74
28-12-07 18:00,54
28-12-07 17:00,41
28-12-07 16:00,41
28-12-07 15:00,47
28-12-07 14:00,40
28-12-07 13:00,43
28-12-07 12:00,37
28-12-07 11:00,40
28-12-07 10:00,38
28-12-07 09:00,33
28-12-07 08:00,41
28-12-07 07:00,29
28-12-07 06:00,13
28-12-07 05:00,9
28-12-07 04:00,8
28-12-07 03:00,9
28-12-07 02:00,11
28-12-07 01:00,13
28-12-07 00:00,16
27-12-07 23:00,32
27-12-07 22:00,41
27-12-07 21:00,51
27-12-07 20:00,46
27-12-07 19:00,46
27-12-07 18:00,55
27-12-07 17:00,55
27-12-07 16:00,40
27-12-07 15:00,32
27-12-07 14:00,36
27-12-07 13:00,29
27-12-07 12:00,43
27-12-07 11:00,53
27-12-07 10:00,52
27-12-07 09:00,59
27-12-07 08:00,61
27-12-07 07:00,51
27-12-07 06:00,39
27-12-07 05:00,26
