Datum Zeit,Schwartenberg NO2
,µg/m³
01-01-08 00:00,6
31-12-07 23:00,4
31-12-07 22:00,4
31-12-07 21:00,4
31-12-07 20:00,4
31-12-07 19:00,4
31-12-07 18:00,5
31-12-07 17:00,5
31-12-07 16:00,4
31-12-07 15:00,4
31-12-07 14:00,5
31-12-07 13:00,5
31-12-07 12:00,6
31-12-07 11:00,5
31-12-07 10:00,4
31-12-07 09:00,4
31-12-07 08:00,5
31-12-07 07:00,6
31-12-07 06:00,5
31-12-07 05:00,4
31-12-07 04:00,4
31-12-07 03:00,4
31-12-07 02:00,6
31-12-07 01:00,6
31-12-07 00:00,7
30-12-07 23:00,7
30-12-07 22:00,7
30-12-07 21:00,9
30-12-07 20:00,14
30-12-07 19:00,14
30-12-07 18:00,15
30-12-07 17:00,12
30-12-07 16:00,11
30-12-07 15:00,10
30-12-07 14:00,6
30-12-07 13:00,4
30-12-07 12:00,4
30-12-07 11:00,6
30-12-07 10:00,8
30-12-07 09:00,10
30-12-07 08:00,18
30-12-07 07:00,25
30-12-07 06:00,25
30-12-07 05:00,23
30-12-07 04:00,21
30-12-07 03:00,17
30-12-07 02:00,19
30-12-07 01:00,15
30-12-07 00:00,8
29-12-07 23:00,15
29-12-07 22:00,21
29-12-07 21:00,24
29-12-07 20:00,26
29-12-07 19:00,31
29-12-07 18:00,27
29-12-07 17:00,15
29-12-07 16:00,14
29-12-07 15:00,11
29-12-07 14:00,10
29-12-07 13:00,9
29-12-07 12:00,8
29-12-07 11:00,8
29-12-07 10:00,9
29-12-07 09:00,30
29-12-07 08:00,31
29-12-07 07:00,23
29-12-07 06:00,21
29-12-07 05:00,8
29-12-07 04:00,7
29-12-07 03:00,8
29-12-07 02:00,8
29-12-07 01:00,12
29-12-07 00:00,15
28-12-07 23:00,13
28-12-07 22:00,10
28-12-07 21:00,10
28-12-07 20:00,13
28-12-07 19:00,15
28-12-07 18:00,22
28-12-07 17:00,31
28-12-07 16:00,33
28-12-07 15:00,30
28-12-07 14:00,23
28-12-07 13:00,20
28-12-07 12:00,19
28-12-07 11:00,16
28-12-07 10:00,13
28-12-07 09:00,9
28-12-07 08:00,5
28-12-07 07:00,5
28-12-07 06:00,5
28-12-07 05:00,5
28-12-07 04:00,10
28-12-07 03:00,25
28-12-07 02:00,30
28-12-07 01:00,36
28-12-07 00:00,40
27-12-07 23:00,43
27-12-07 22:00,37
27-12-07 21:00,32
27-12-07 20:00,22
27-12-07 19:00,16
27-12-07 18:00,17
27-12-07 17:00,19
27-12-07 16:00,25
27-12-07 15:00,18
27-12-07 14:00,16
27-12-07 13:00,7
27-12-07 12:00,10
27-12-07 11:00,12
27-12-07 10:00,7
27-12-07 09:00,6
27-12-07 08:00,4
27-12-07 07:00,4
27-12-07 06:00,4
27-12-07 05:00,6
27-12-07 04:00,6
27-12-07 03:00,6
27-12-07 02:00,7
27-12-07 01:00,7
27-12-07 00:00,7
26-12-07 23:00,8
26-12-07 22:00,9
26-12-07 21:00,10
26-12-07 20:00,11
26-12-07 19:00,11
26-12-07 18:00,11
26-12-07 17:00,13
26-12-07 16:00,15
26-12-07 15:00,16
26-12-07 14:00,24
26-12-07 13:00,16
26-12-07 12:00,15
26-12-07 11:00,14
26-12-07 10:00,19
26-12-07 09:00,17
26-12-07 08:00,11
26-12-07 07:00,8
26-12-07 06:00,8
26-12-07 05:00,11
26-12-07 04:00,12
26-12-07 03:00,7
26-12-07 02:00,9
26-12-07 01:00,10
26-12-07 00:00,9
25-12-07 23:00,9
25-12-07 22:00,10
25-12-07 21:00,10
25-12-07 20:00,11
25-12-07 19:00,13
25-12-07 18:00,19
25-12-07 17:00,18
25-12-07 16:00,18
25-12-07 15:00,15
25-12-07 14:00,11
25-12-07 13:00,7
25-12-07 12:00,15
25-12-07 11:00,17
25-12-07 10:00,23
25-12-07 09:00,33
25-12-07 08:00,43
25-12-07 07:00,46
25-12-07 06:00,43
25-12-07 05:00,37
25-12-07 04:00,44
25-12-07 03:00,47
25-12-07 02:00,47
25-12-07 01:00,47
25-12-07 00:00,47
24-12-07 23:00,44
24-12-07 22:00,22
24-12-07 21:00,16
24-12-07 20:00,14
24-12-07 19:00,17
24-12-07 18:00,18
24-12-07 17:00,21
24-12-07 16:00,20
24-12-07 15:00,19
24-12-07 14:00,20
24-12-07 13:00,18
24-12-07 12:00,19
24-12-07 11:00,22
24-12-07 10:00,23
24-12-07 09:00,21
24-12-07 08:00,21
24-12-07 07:00,19
24-12-07 06:00,19
24-12-07 05:00,9
24-12-07 04:00,8
24-12-07 03:00,8
24-12-07 02:00,8
24-12-07 01:00,11
24-12-07 00:00,13
23-12-07 23:00,19
23-12-07 22:00,18
23-12-07 21:00,15
23-12-07 20:00,15
23-12-07 19:00,17
23-12-07 18:00,21
23-12-07 17:00,26
23-12-07 16:00,25
23-12-07 15:00,15
23-12-07 14:00,7
23-12-07 13:00,8
23-12-07 12:00,10
23-12-07 11:00,10
23-12-07 10:00,11
23-12-07 09:00,15
23-12-07 08:00,14
23-12-07 07:00,15
23-12-07 06:00,16
23-12-07 05:00,16
23-12-07 04:00,38
23-12-07 03:00,50
23-12-07 02:00,50
23-12-07 01:00,48
23-12-07 00:00,47
22-12-07 23:00,43
22-12-07 22:00,46
22-12-07 21:00,52
22-12-07 20:00,48
22-12-07 19:00,51
22-12-07 18:00,49
22-12-07 17:00,50
