Datum Zeit,Carlsfeld O3
,µg/m³
01-02-01 00:00,56
31-01-01 23:00,61
31-01-01 22:00,67
31-01-01 21:00,67
31-01-01 20:00,70
31-01-01 19:00,66
31-01-01 18:00,59
31-01-01 17:00,58
31-01-01 16:00,63
31-01-01 15:00,64
31-01-01 14:00,58
31-01-01 13:00,
31-01-01 12:00,40
31-01-01 11:00,48
31-01-01 10:00,31
31-01-01 09:00,28
31-01-01 08:00,36
31-01-01 07:00,46
31-01-01 06:00,40
31-01-01 05:00,32
31-01-01 04:00,32
31-01-01 03:00,34
31-01-01 02:00,36
31-01-01 01:00,38
31-01-01 00:00,36
30-01-01 23:00,43
30-01-01 22:00,48
30-01-01 21:00,46
30-01-01 20:00,38
30-01-01 19:00,38
30-01-01 18:00,42
30-01-01 17:00,57
30-01-01 16:00,56
30-01-01 15:00,53
30-01-01 14:00,47
30-01-01 13:00,
30-01-01 12:00,47
30-01-01 11:00,38
30-01-01 10:00,32
30-01-01 09:00,32
30-01-01 08:00,33
30-01-01 07:00,30
30-01-01 06:00,33
30-01-01 05:00,34
30-01-01 04:00,32
30-01-01 03:00,32
30-01-01 02:00,35
30-01-01 01:00,30
30-01-01 00:00,34
29-01-01 23:00,35
29-01-01 22:00,41
29-01-01 21:00,46
29-01-01 20:00,43
29-01-01 19:00,42
29-01-01 18:00,43
29-01-01 17:00,41
29-01-01 16:00,58
29-01-01 15:00,60
29-01-01 14:00,
29-01-01 13:00,61
29-01-01 12:00,46
29-01-01 11:00,51
29-01-01 10:00,46
29-01-01 09:00,43
29-01-01 08:00,43
29-01-01 07:00,46
29-01-01 06:00,55
29-01-01 05:00,63
29-01-01 04:00,67
29-01-01 03:00,66
29-01-01 02:00,69
29-01-01 01:00,69
29-01-01 00:00,69
28-01-01 23:00,67
28-01-01 22:00,67
28-01-01 21:00,68
28-01-01 20:00,71
28-01-01 19:00,74
28-01-01 18:00,77
28-01-01 17:00,80
28-01-01 16:00,81
28-01-01 15:00,82
28-01-01 14:00,
28-01-01 13:00,79
28-01-01 12:00,80
28-01-01 11:00,82
28-01-01 10:00,82
28-01-01 09:00,83
28-01-01 08:00,82
28-01-01 07:00,81
28-01-01 06:00,81
28-01-01 05:00,81
28-01-01 04:00,80
28-01-01 03:00,79
28-01-01 02:00,79
28-01-01 01:00,78
28-01-01 00:00,77
27-01-01 23:00,78
27-01-01 22:00,77
27-01-01 21:00,78
27-01-01 20:00,80
27-01-01 19:00,79
27-01-01 18:00,76
27-01-01 17:00,74
27-01-01 16:00,72
27-01-01 15:00,
27-01-01 14:00,61
27-01-01 13:00,45
27-01-01 12:00,48
27-01-01 11:00,59
27-01-01 10:00,72
27-01-01 09:00,77
27-01-01 08:00,79
27-01-01 07:00,71
27-01-01 06:00,70
27-01-01 05:00,71
27-01-01 04:00,60
27-01-01 03:00,51
27-01-01 02:00,56
27-01-01 01:00,55
27-01-01 00:00,48
26-01-01 23:00,57
26-01-01 22:00,58
26-01-01 21:00,48
26-01-01 20:00,50
26-01-01 19:00,63
26-01-01 18:00,66
26-01-01 17:00,65
26-01-01 16:00,68
26-01-01 15:00,
26-01-01 14:00,68
26-01-01 13:00,72
26-01-01 12:00,73
26-01-01 11:00,71
26-01-01 10:00,71
26-01-01 09:00,66
26-01-01 08:00,56
26-01-01 07:00,53
26-01-01 06:00,51
26-01-01 05:00,36
26-01-01 04:00,32
26-01-01 03:00,35
26-01-01 02:00,29
26-01-01 01:00,35
26-01-01 00:00,51
25-01-01 23:00,62
25-01-01 22:00,60
25-01-01 21:00,56
25-01-01 20:00,63
25-01-01 19:00,69
25-01-01 18:00,71
25-01-01 17:00,72
25-01-01 16:00,
25-01-01 15:00,56
25-01-01 14:00,60
25-01-01 13:00,66
25-01-01 12:00,61
25-01-01 11:00,59
25-01-01 10:00,60
25-01-01 09:00,55
25-01-01 08:00,46
25-01-01 07:00,47
25-01-01 06:00,49
25-01-01 05:00,42
25-01-01 04:00,38
25-01-01 03:00,39
25-01-01 02:00,34
25-01-01 01:00,34
25-01-01 00:00,42
24-01-01 23:00,30
24-01-01 22:00,23
24-01-01 21:00,21
24-01-01 20:00,26
24-01-01 19:00,30
24-01-01 18:00,32
24-01-01 17:00,37
24-01-01 16:00,
24-01-01 15:00,40
24-01-01 14:00,36
24-01-01 13:00,41
24-01-01 12:00,48
24-01-01 11:00,47
24-01-01 10:00,44
24-01-01 09:00,47
24-01-01 08:00,45
24-01-01 07:00,43
24-01-01 06:00,39
24-01-01 05:00,39
24-01-01 04:00,36
24-01-01 03:00,34
24-01-01 02:00,31
24-01-01 01:00,30
24-01-01 00:00,30
23-01-01 23:00,31
23-01-01 22:00,34
23-01-01 21:00,29
23-01-01 20:00,29
23-01-01 19:00,26
23-01-01 18:00,31
23-01-01 17:00,
23-01-01 16:00,31
23-01-01 15:00,32
23-01-01 14:00,35
23-01-01 13:00,34
23-01-01 12:00,29
23-01-01 11:00,28
23-01-01 10:00,30
23-01-01 09:00,32
23-01-01 08:00,33
23-01-01 07:00,29
23-01-01 06:00,34
23-01-01 05:00,44
23-01-01 04:00,47
23-01-01 03:00,48
23-01-01 02:00,47
23-01-01 01:00,49
23-01-01 00:00,48
22-01-01 23:00,47
22-01-01 22:00,41
22-01-01 21:00,38
22-01-01 20:00,38
22-01-01 19:00,34
22-01-01 18:00,31
22-01-01 17:00,
22-01-01 16:00,39
22-01-01 15:00,39
22-01-01 14:00,35
22-01-01 13:00,32
22-01-01 12:00,33
22-01-01 11:00,35
22-01-01 10:00,36
22-01-01 09:00,33
22-01-01 08:00,34
22-01-01 07:00,38
22-01-01 06:00,44
22-01-01 05:00,43
22-01-01 04:00,39
22-01-01 03:00,30
22-01-01 02:00,32
22-01-01 01:00,35
22-01-01 00:00,41
21-01-01 23:00,45
21-01-01 22:00,37
21-01-01 21:00,25
21-01-01 20:00,37
21-01-01 19:00,43
21-01-01 18:00,
21-01-01 17:00,48
21-01-01 16:00,36
21-01-01 15:00,29
21-01-01 14:00,22
21-01-01 13:00,25
21-01-01 12:00,25
21-01-01 11:00,26
21-01-01 10:00,28
21-01-01 09:00,26
21-01-01 08:00,37
21-01-01 07:00,36
21-01-01 06:00,31
21-01-01 05:00,42
21-01-01 04:00,37
21-01-01 03:00,38
21-01-01 02:00,47
21-01-01 01:00,51
21-01-01 00:00,47
20-01-01 23:00,43
20-01-01 22:00,49
20-01-01 21:00,55
20-01-01 20:00,47
20-01-01 19:00,45
20-01-01 18:00,
20-01-01 17:00,40
20-01-01 16:00,46
20-01-01 15:00,48
20-01-01 14:00,44
20-01-01 13:00,40
20-01-01 12:00,39
20-01-01 11:00,37
20-01-01 10:00,36
20-01-01 09:00,41
20-01-01 08:00,45
20-01-01 07:00,45
20-01-01 06:00,50
20-01-01 05:00,70
20-01-01 04:00,64
20-01-01 03:00,57
20-01-01 02:00,72
20-01-01 01:00,76
20-01-01 00:00,80
19-01-01 23:00,79
19-01-01 22:00,75
19-01-01 21:00,81
19-01-01 20:00,78
19-01-01 19:00,
19-01-01 18:00,61
19-01-01 17:00,68
19-01-01 16:00,78
19-01-01 15:00,83
19-01-01 14:00,82
19-01-01 13:00,75
19-01-01 12:00,61
19-01-01 11:00,50
19-01-01 10:00,33
19-01-01 09:00,29
19-01-01 08:00,33
19-01-01 07:00,46
19-01-01 06:00,38
19-01-01 05:00,29
19-01-01 04:00,36
19-01-01 03:00,33
19-01-01 02:00,23
19-01-01 01:00,20
19-01-01 00:00,14
18-01-01 23:00,21
18-01-01 22:00,30
18-01-01 21:00,32
18-01-01 20:00,33
18-01-01 19:00,
18-01-01 18:00,35
18-01-01 17:00,30
18-01-01 16:00,14
18-01-01 15:00,24
18-01-01 14:00,36
18-01-01 13:00,42
18-01-01 12:00,43
18-01-01 11:00,48
18-01-01 10:00,46
18-01-01 09:00,68
18-01-01 08:00,62
18-01-01 07:00,57
18-01-01 06:00,55
18-01-01 05:00,56
18-01-01 04:00,54
18-01-01 03:00,54
18-01-01 02:00,54
18-01-01 01:00,54
18-01-01 00:00,52
17-01-01 23:00,52
17-01-01 22:00,53
17-01-01 21:00,51
17-01-01 20:00,
17-01-01 19:00,52
17-01-01 18:00,54
17-01-01 17:00,55
17-01-01 16:00,56
17-01-01 15:00,59
