Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-01,38
30-01-01,51
29-01-01,42
28-01-01,19
27-01-01,19
26-01-01,32
25-01-01,32
24-01-01,30
23-01-01,47
22-01-01,89
21-01-01,53
20-01-01,71
19-01-01,90
18-01-01,61
17-01-01,45
16-01-01,53
15-01-01,64
14-01-01,44
13-01-01,39
12-01-01,39
11-01-01,53
10-01-01,48
09-01-01,40
08-01-01,51
07-01-01,23
06-01-01,16
05-01-01,24
04-01-01,26
03-01-01,40
02-01-01,33
01-01-01,60

