Datum Zeit,Freiberg SO2
,µg/m³
01-02-01 00:00,2.0
31-01-01 23:00,2.4
31-01-01 22:00,2.4
31-01-01 21:00,3.5
31-01-01 20:00,3.8
31-01-01 19:00,5.3
31-01-01 18:00,6.1
31-01-01 17:00,6.7
31-01-01 16:00,5.0
31-01-01 15:00,4.1
31-01-01 14:00,3.4
31-01-01 13:00,2.9
31-01-01 12:00,3.4
31-01-01 11:00,3.7
31-01-01 10:00,4.3
31-01-01 09:00,4.5
31-01-01 08:00,4.3
31-01-01 07:00,3.7
31-01-01 06:00,
31-01-01 05:00,3.2
31-01-01 04:00,2.9
31-01-01 03:00,4.5
31-01-01 02:00,6.4
31-01-01 01:00,10.6
31-01-01 00:00,13.4
30-01-01 23:00,13.4
30-01-01 22:00,13.4
30-01-01 21:00,9.9
30-01-01 20:00,8.1
30-01-01 19:00,5.5
30-01-01 18:00,5.7
30-01-01 17:00,4.7
30-01-01 16:00,3.6
30-01-01 15:00,3.2
30-01-01 14:00,3.5
30-01-01 13:00,2.7
30-01-01 12:00,3.1
30-01-01 11:00,3.0
30-01-01 10:00,2.3
30-01-01 09:00,1.8
30-01-01 08:00,1.5
30-01-01 07:00,
30-01-01 06:00,2.5
30-01-01 05:00,3.5
30-01-01 04:00,3.6
30-01-01 03:00,2.1
30-01-01 02:00,2.2
30-01-01 01:00,2.8
30-01-01 00:00,3.1
29-01-01 23:00,3.6
29-01-01 22:00,3.3
29-01-01 21:00,4.2
29-01-01 20:00,4.0
29-01-01 19:00,5.0
29-01-01 18:00,5.4
29-01-01 17:00,5.9
29-01-01 16:00,6.9
29-01-01 15:00,7.6
29-01-01 14:00,7.5
29-01-01 13:00,6.2
29-01-01 12:00,5.3
29-01-01 11:00,4.7
29-01-01 10:00,6.5
29-01-01 09:00,5.1
29-01-01 08:00,4.2
29-01-01 07:00,
29-01-01 06:00,3.6
29-01-01 05:00,2.8
29-01-01 04:00,1.9
29-01-01 03:00,1.2
29-01-01 02:00,1.2
29-01-01 01:00,1.1
29-01-01 00:00,1.0
28-01-01 23:00,1.2
28-01-01 22:00,1.7
28-01-01 21:00,1.5
28-01-01 20:00,2.4
28-01-01 19:00,2.9
28-01-01 18:00,1.6
28-01-01 17:00,1.5
28-01-01 16:00,1.6
28-01-01 15:00,1.5
28-01-01 14:00,1.3
28-01-01 13:00,1.3
28-01-01 12:00,1.7
28-01-01 11:00,1.1
28-01-01 10:00,1.0
28-01-01 09:00,1.0
28-01-01 08:00,
28-01-01 07:00,1.0
28-01-01 06:00,1.0
28-01-01 05:00,1.1
28-01-01 04:00,1.0
28-01-01 03:00,1.0
28-01-01 02:00,1.4
28-01-01 01:00,1.2
28-01-01 00:00,1.4
27-01-01 23:00,1.5
27-01-01 22:00,1.4
27-01-01 21:00,1.3
27-01-01 20:00,1.5
27-01-01 19:00,2.1
27-01-01 18:00,2.9
27-01-01 17:00,4.4
27-01-01 16:00,5.8
