Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-01-01,67
30-01-01,100
29-01-01,
28-01-01,
27-01-01,
26-01-01,
25-01-01,
24-01-01,
23-01-01,28
22-01-01,41
21-01-01,63
20-01-01,75
19-01-01,100
18-01-01,77
17-01-01,79
16-01-01,84
15-01-01,63
14-01-01,48
13-01-01,48
12-01-01,55
11-01-01,48
10-01-01,
09-01-01,
08-01-01,
07-01-01,
06-01-01,
05-01-01,
04-01-01,
03-01-01,
02-01-01,
01-01-01,110

