Datum Zeit,Plauen-Sued O3
,µg/m³
01-02-01 00:00,12
31-01-01 23:00,4
31-01-01 22:00,15
31-01-01 21:00,16
31-01-01 20:00,16
31-01-01 19:00,11
31-01-01 18:00,9
31-01-01 17:00,17
31-01-01 16:00,28
31-01-01 15:00,29
31-01-01 14:00,17
31-01-01 13:00,14
31-01-01 12:00,
31-01-01 11:00,
31-01-01 10:00,2
31-01-01 09:00,2
31-01-01 08:00,1
31-01-01 07:00,1
31-01-01 06:00,1
31-01-01 05:00,1
31-01-01 04:00,
31-01-01 03:00,1
31-01-01 02:00,1
31-01-01 01:00,1
31-01-01 00:00,1
30-01-01 23:00,1
30-01-01 22:00,1
30-01-01 21:00,1
30-01-01 20:00,1
30-01-01 19:00,1
30-01-01 18:00,1
30-01-01 17:00,8
30-01-01 16:00,22
30-01-01 15:00,25
30-01-01 14:00,23
30-01-01 13:00,11
30-01-01 12:00,10
30-01-01 11:00,2
30-01-01 10:00,4
30-01-01 09:00,1
30-01-01 08:00,1
30-01-01 07:00,1
30-01-01 06:00,2
30-01-01 05:00,
30-01-01 04:00,7
30-01-01 03:00,6
30-01-01 02:00,1
30-01-01 01:00,1
30-01-01 00:00,1
29-01-01 23:00,2
29-01-01 22:00,1
29-01-01 21:00,4
29-01-01 20:00,6
29-01-01 19:00,7
29-01-01 18:00,6
29-01-01 17:00,7
29-01-01 16:00,15
29-01-01 15:00,12
29-01-01 14:00,10
29-01-01 13:00,7
29-01-01 12:00,3
29-01-01 11:00,2
29-01-01 10:00,1
29-01-01 09:00,1
29-01-01 08:00,1
29-01-01 07:00,1
29-01-01 06:00,1
29-01-01 05:00,
29-01-01 04:00,1
29-01-01 03:00,1
29-01-01 02:00,1
29-01-01 01:00,1
29-01-01 00:00,1
28-01-01 23:00,1
28-01-01 22:00,2
28-01-01 21:00,1
28-01-01 20:00,2
28-01-01 19:00,2
28-01-01 18:00,2
28-01-01 17:00,39
28-01-01 16:00,56
28-01-01 15:00,57
28-01-01 14:00,61
28-01-01 13:00,65
28-01-01 12:00,61
28-01-01 11:00,53
28-01-01 10:00,55
28-01-01 09:00,66
28-01-01 08:00,61
28-01-01 07:00,62
28-01-01 06:00,
28-01-01 05:00,65
28-01-01 04:00,65
28-01-01 03:00,67
28-01-01 02:00,61
28-01-01 01:00,59
28-01-01 00:00,62
27-01-01 23:00,64
27-01-01 22:00,65
27-01-01 21:00,65
27-01-01 20:00,65
27-01-01 19:00,66
27-01-01 18:00,62
27-01-01 17:00,56
27-01-01 16:00,53
27-01-01 15:00,51
27-01-01 14:00,44
27-01-01 13:00,33
27-01-01 12:00,33
