Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-01-01,25
30-01-01,29
29-01-01,25
28-01-01,8
27-01-01,10
26-01-01,13
25-01-01,20
24-01-01,21
23-01-01,35
22-01-01,37
21-01-01,39
20-01-01,60
19-01-01,67
18-01-01,48
17-01-01,40
16-01-01,36
15-01-01,31
14-01-01,33
13-01-01,22
12-01-01,18
11-01-01,30
10-01-01,25
09-01-01,13
08-01-01,15
07-01-01,14
06-01-01,6
05-01-01,15
04-01-01,18
03-01-01,20
02-01-01,27
01-01-01,35

