Datum Zeit,Borna NO
,µg/m³
01-02-01 00:00,39
31-01-01 23:00,49
31-01-01 22:00,35
31-01-01 21:00,97
31-01-01 20:00,2
31-01-01 19:00,4
31-01-01 18:00,9
31-01-01 17:00,10
31-01-01 16:00,11
31-01-01 15:00,9
31-01-01 14:00,34
31-01-01 13:00,23
31-01-01 12:00,19
31-01-01 11:00,12
31-01-01 10:00,14
31-01-01 09:00,
31-01-01 08:00,13
31-01-01 07:00,18
31-01-01 06:00,24
31-01-01 05:00,21
31-01-01 04:00,32
31-01-01 03:00,22
31-01-01 02:00,29
31-01-01 01:00,26
31-01-01 00:00,36
30-01-01 23:00,45
30-01-01 22:00,52
30-01-01 21:00,93
30-01-01 20:00,68
30-01-01 19:00,56
30-01-01 18:00,37
30-01-01 17:00,21
30-01-01 16:00,157
30-01-01 15:00,157
30-01-01 14:00,116
30-01-01 13:00,131
30-01-01 12:00,56
30-01-01 11:00,81
30-01-01 10:00,65
30-01-01 09:00,
30-01-01 08:00,77
30-01-01 07:00,83
30-01-01 06:00,38
30-01-01 05:00,48
30-01-01 04:00,20
30-01-01 03:00,5
30-01-01 02:00,9
30-01-01 01:00,6
30-01-01 00:00,11
29-01-01 23:00,21
29-01-01 22:00,38
29-01-01 21:00,63
29-01-01 20:00,67
29-01-01 19:00,26
29-01-01 18:00,4
29-01-01 17:00,50
29-01-01 16:00,7
29-01-01 15:00,8
29-01-01 14:00,61
29-01-01 13:00,50
29-01-01 12:00,109
29-01-01 11:00,137
29-01-01 10:00,
29-01-01 09:00,47
29-01-01 08:00,19
29-01-01 07:00,105
29-01-01 06:00,63
29-01-01 05:00,23
29-01-01 04:00,35
29-01-01 03:00,10
29-01-01 02:00,9
29-01-01 01:00,7
29-01-01 00:00,9
28-01-01 23:00,23
28-01-01 22:00,22
28-01-01 21:00,23
28-01-01 20:00,38
28-01-01 19:00,35
28-01-01 18:00,56
28-01-01 17:00,29
28-01-01 16:00,25
28-01-01 15:00,30
28-01-01 14:00,15
28-01-01 13:00,15
28-01-01 12:00,14
28-01-01 11:00,10
28-01-01 10:00,
28-01-01 09:00,4
28-01-01 08:00,4
28-01-01 07:00,2
28-01-01 06:00,2
28-01-01 05:00,1
28-01-01 04:00,1
28-01-01 03:00,2
28-01-01 02:00,2
28-01-01 01:00,4
28-01-01 00:00,6
27-01-01 23:00,7
27-01-01 22:00,8
27-01-01 21:00,9
27-01-01 20:00,15
27-01-01 19:00,15
27-01-01 18:00,16
27-01-01 17:00,18
27-01-01 16:00,20
27-01-01 15:00,28
27-01-01 14:00,41
27-01-01 13:00,52
27-01-01 12:00,68
27-01-01 11:00,
27-01-01 10:00,55
27-01-01 09:00,71
27-01-01 08:00,65
27-01-01 07:00,60
27-01-01 06:00,22
27-01-01 05:00,15
27-01-01 04:00,11
27-01-01 03:00,16
27-01-01 02:00,31
27-01-01 01:00,16
27-01-01 00:00,15
26-01-01 23:00,19
26-01-01 22:00,36
26-01-01 21:00,36
26-01-01 20:00,73
