Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-02-01 00:00,46
31-01-01 23:00,47
31-01-01 22:00,49
31-01-01 21:00,49
31-01-01 20:00,42
31-01-01 19:00,60
31-01-01 18:00,39
31-01-01 17:00,37
31-01-01 16:00,37
31-01-01 15:00,45
31-01-01 14:00,41
31-01-01 13:00,35
31-01-01 12:00,38
31-01-01 11:00,38
31-01-01 10:00,46
31-01-01 09:00,48
31-01-01 08:00,51
31-01-01 07:00,45
31-01-01 06:00,48
31-01-01 05:00,48
31-01-01 04:00,48
31-01-01 03:00,
31-01-01 02:00,48
31-01-01 01:00,51
31-01-01 00:00,48
30-01-01 23:00,45
30-01-01 22:00,52
30-01-01 21:00,51
30-01-01 20:00,54
30-01-01 19:00,61
30-01-01 18:00,57
30-01-01 17:00,48
30-01-01 16:00,43
30-01-01 15:00,39
30-01-01 14:00,37
30-01-01 13:00,40
30-01-01 12:00,39
30-01-01 11:00,40
30-01-01 10:00,40
30-01-01 09:00,41
30-01-01 08:00,42
30-01-01 07:00,38
30-01-01 06:00,37
30-01-01 05:00,35
30-01-01 04:00,
30-01-01 03:00,38
30-01-01 02:00,42
30-01-01 01:00,41
30-01-01 00:00,36
29-01-01 23:00,39
29-01-01 22:00,46
29-01-01 21:00,48
29-01-01 20:00,45
29-01-01 19:00,35
29-01-01 18:00,41
29-01-01 17:00,44
29-01-01 16:00,37
29-01-01 15:00,35
29-01-01 14:00,32
29-01-01 13:00,33
29-01-01 12:00,34
29-01-01 11:00,35
29-01-01 10:00,43
29-01-01 09:00,57
29-01-01 08:00,62
29-01-01 07:00,48
29-01-01 06:00,33
29-01-01 05:00,28
29-01-01 04:00,
29-01-01 03:00,34
29-01-01 02:00,36
29-01-01 01:00,43
29-01-01 00:00,41
28-01-01 23:00,39
28-01-01 22:00,33
28-01-01 21:00,58
28-01-01 20:00,55
28-01-01 19:00,59
28-01-01 18:00,48
28-01-01 17:00,28
28-01-01 16:00,17
28-01-01 15:00,17
28-01-01 14:00,12
28-01-01 13:00,8
28-01-01 12:00,9
28-01-01 11:00,8
28-01-01 10:00,9
28-01-01 09:00,8
28-01-01 08:00,7
28-01-01 07:00,7
28-01-01 06:00,7
28-01-01 05:00,
28-01-01 04:00,7
28-01-01 03:00,8
28-01-01 02:00,8
28-01-01 01:00,9
28-01-01 00:00,10
27-01-01 23:00,11
27-01-01 22:00,11
27-01-01 21:00,11
27-01-01 20:00,11
27-01-01 19:00,13
27-01-01 18:00,14
27-01-01 17:00,13
27-01-01 16:00,14
27-01-01 15:00,17
27-01-01 14:00,24
27-01-01 13:00,32
27-01-01 12:00,37
27-01-01 11:00,33
27-01-01 10:00,53
27-01-01 09:00,37
27-01-01 08:00,48
27-01-01 07:00,19
27-01-01 06:00,13
27-01-01 05:00,
27-01-01 04:00,11
27-01-01 03:00,14
27-01-01 02:00,20
27-01-01 01:00,23
27-01-01 00:00,33
26-01-01 23:00,45
26-01-01 22:00,55
26-01-01 21:00,49
26-01-01 20:00,33
26-01-01 19:00,43
26-01-01 18:00,43
26-01-01 17:00,43
26-01-01 16:00,54
26-01-01 15:00,50
26-01-01 14:00,50
26-01-01 13:00,47
26-01-01 12:00,58
26-01-01 11:00,58
26-01-01 10:00,56
26-01-01 09:00,73
26-01-01 08:00,65
26-01-01 07:00,42
26-01-01 06:00,
26-01-01 05:00,26
26-01-01 04:00,31
26-01-01 03:00,44
26-01-01 02:00,49
26-01-01 01:00,33
26-01-01 00:00,24
25-01-01 23:00,29
25-01-01 22:00,34
25-01-01 21:00,30
