Datum Zeit,Glauchau NO
,µg/m³
01-02-01 00:00,20
31-01-01 23:00,34
31-01-01 22:00,14
31-01-01 21:00,8
31-01-01 20:00,8
31-01-01 19:00,12
31-01-01 18:00,8
31-01-01 17:00,13
31-01-01 16:00,33
31-01-01 15:00,36
31-01-01 14:00,9
31-01-01 13:00,10
31-01-01 12:00,17
31-01-01 11:00,26
31-01-01 10:00,47
31-01-01 09:00,
31-01-01 08:00,41
31-01-01 07:00,62
31-01-01 06:00,33
31-01-01 05:00,30
31-01-01 04:00,34
31-01-01 03:00,41
31-01-01 02:00,51
31-01-01 01:00,39
31-01-01 00:00,41
30-01-01 23:00,88
30-01-01 22:00,128
30-01-01 21:00,145
30-01-01 20:00,147
30-01-01 19:00,95
30-01-01 18:00,110
30-01-01 17:00,38
30-01-01 16:00,49
30-01-01 15:00,
30-01-01 14:00,
30-01-01 13:00,
30-01-01 12:00,45
30-01-01 11:00,72
30-01-01 10:00,68
30-01-01 09:00,76
30-01-01 08:00,79
30-01-01 07:00,
30-01-01 06:00,26
30-01-01 05:00,18
30-01-01 04:00,11
30-01-01 03:00,23
30-01-01 02:00,50
30-01-01 01:00,78
30-01-01 00:00,38
29-01-01 23:00,50
29-01-01 22:00,26
29-01-01 21:00,23
29-01-01 20:00,6
29-01-01 19:00,11
29-01-01 18:00,11
29-01-01 17:00,24
29-01-01 16:00,43
29-01-01 15:00,30
29-01-01 14:00,31
29-01-01 13:00,38
29-01-01 12:00,42
29-01-01 11:00,56
29-01-01 10:00,74
29-01-01 09:00,67
29-01-01 08:00,
29-01-01 07:00,43
29-01-01 06:00,16
29-01-01 05:00,2
29-01-01 04:00,1
29-01-01 03:00,1
29-01-01 02:00,1
29-01-01 01:00,1
29-01-01 00:00,1
28-01-01 23:00,2
28-01-01 22:00,4
28-01-01 21:00,4
28-01-01 20:00,7
28-01-01 19:00,4
28-01-01 18:00,5
28-01-01 17:00,4
28-01-01 16:00,2
28-01-01 15:00,2
28-01-01 14:00,3
28-01-01 13:00,2
28-01-01 12:00,2
28-01-01 11:00,3
28-01-01 10:00,2
28-01-01 09:00,1
28-01-01 08:00,
28-01-01 07:00,1
28-01-01 06:00,1
28-01-01 05:00,1
28-01-01 04:00,1
28-01-01 03:00,1
28-01-01 02:00,1
28-01-01 01:00,1
28-01-01 00:00,2
27-01-01 23:00,2
27-01-01 22:00,2
27-01-01 21:00,1
27-01-01 20:00,1
27-01-01 19:00,1
27-01-01 18:00,2
27-01-01 17:00,2
27-01-01 16:00,3
27-01-01 15:00,5
27-01-01 14:00,4
27-01-01 13:00,4
27-01-01 12:00,7
27-01-01 11:00,8
27-01-01 10:00,6
27-01-01 09:00,
27-01-01 08:00,18
27-01-01 07:00,20
27-01-01 06:00,10
27-01-01 05:00,17
27-01-01 04:00,5
27-01-01 03:00,11
27-01-01 02:00,11
27-01-01 01:00,10
27-01-01 00:00,7
26-01-01 23:00,82
26-01-01 22:00,58
