Datum Zeit,Klingenthal NO2
,µg/m³
01-02-01 00:00,15
31-01-01 23:00,21
31-01-01 22:00,14
31-01-01 21:00,17
31-01-01 20:00,19
31-01-01 19:00,29
31-01-01 18:00,37
31-01-01 17:00,33
31-01-01 16:00,33
31-01-01 15:00,29
31-01-01 14:00,26
31-01-01 13:00,35
31-01-01 12:00,33
31-01-01 11:00,36
31-01-01 10:00,42
31-01-01 09:00,44
31-01-01 08:00,38
31-01-01 07:00,
31-01-01 06:00,25
31-01-01 05:00,25
31-01-01 04:00,25
31-01-01 03:00,26
31-01-01 02:00,34
31-01-01 01:00,36
31-01-01 00:00,31
30-01-01 23:00,27
30-01-01 22:00,30
30-01-01 21:00,38
30-01-01 20:00,57
30-01-01 19:00,48
30-01-01 18:00,43
30-01-01 17:00,48
30-01-01 16:00,30
30-01-01 15:00,31
30-01-01 14:00,24
30-01-01 13:00,24
30-01-01 12:00,25
30-01-01 11:00,35
30-01-01 10:00,35
30-01-01 09:00,32
30-01-01 08:00,
30-01-01 07:00,
30-01-01 06:00,30
30-01-01 05:00,25
30-01-01 04:00,21
30-01-01 03:00,19
30-01-01 02:00,19
30-01-01 01:00,19
30-01-01 00:00,17
29-01-01 23:00,21
29-01-01 22:00,22
29-01-01 21:00,27
29-01-01 20:00,32
29-01-01 19:00,38
29-01-01 18:00,44
29-01-01 17:00,55
29-01-01 16:00,46
29-01-01 15:00,33
29-01-01 14:00,30
29-01-01 13:00,31
29-01-01 12:00,
29-01-01 11:00,47
29-01-01 10:00,40
29-01-01 09:00,34
29-01-01 08:00,35
29-01-01 07:00,40
29-01-01 06:00,35
29-01-01 05:00,26
29-01-01 04:00,21
29-01-01 03:00,24
29-01-01 02:00,27
29-01-01 01:00,29
29-01-01 00:00,34
28-01-01 23:00,40
28-01-01 22:00,48
28-01-01 21:00,47
28-01-01 20:00,54
28-01-01 19:00,50
28-01-01 18:00,33
28-01-01 17:00,10
28-01-01 16:00,18
28-01-01 15:00,14
28-01-01 14:00,10
28-01-01 13:00,8
