Datum Zeit,Dresden-Nord SO2
,µg/m³
01-02-01 00:00,2.6
31-01-01 23:00,2.5
31-01-01 22:00,5.7
31-01-01 21:00,5.8
31-01-01 20:00,12.2
31-01-01 19:00,13.6
31-01-01 18:00,19.7
31-01-01 17:00,18.6
31-01-01 16:00,8.8
31-01-01 15:00,11.7
31-01-01 14:00,12.2
31-01-01 13:00,12.8
31-01-01 12:00,
31-01-01 11:00,
31-01-01 10:00,
31-01-01 09:00,
31-01-01 08:00,
31-01-01 07:00,8.8
31-01-01 06:00,4.8
31-01-01 05:00,7.5
31-01-01 04:00,5.2
31-01-01 03:00,5.0
31-01-01 02:00,4.8
31-01-01 01:00,8.9
31-01-01 00:00,12.3
30-01-01 23:00,12.2
30-01-01 22:00,13.0
30-01-01 21:00,12.1
30-01-01 20:00,11.2
30-01-01 19:00,10.2
30-01-01 18:00,14.3
30-01-01 17:00,19.3
30-01-01 16:00,15.0
30-01-01 15:00,10.5
30-01-01 14:00,11.1
30-01-01 13:00,9.8
30-01-01 12:00,10.3
30-01-01 11:00,8.9
30-01-01 10:00,10.1
30-01-01 09:00,9.5
30-01-01 08:00,
30-01-01 07:00,9.9
30-01-01 06:00,7.9
30-01-01 05:00,7.0
30-01-01 04:00,6.2
30-01-01 03:00,7.1
30-01-01 02:00,7.9
30-01-01 01:00,8.0
30-01-01 00:00,6.8
29-01-01 23:00,6.7
29-01-01 22:00,6.6
29-01-01 21:00,5.6
29-01-01 20:00,6.2
29-01-01 19:00,5.2
29-01-01 18:00,4.8
29-01-01 17:00,5.8
29-01-01 16:00,7.6
29-01-01 15:00,9.0
29-01-01 14:00,7.8
29-01-01 13:00,8.1
29-01-01 12:00,8.4
29-01-01 11:00,8.8
29-01-01 10:00,8.7
29-01-01 09:00,
29-01-01 08:00,10.4
29-01-01 07:00,5.8
29-01-01 06:00,4.9
29-01-01 05:00,4.5
29-01-01 04:00,4.2
29-01-01 03:00,4.2
29-01-01 02:00,4.2
29-01-01 01:00,4.0
29-01-01 00:00,4.7
28-01-01 23:00,5.3
28-01-01 22:00,4.5
28-01-01 21:00,6.0
28-01-01 20:00,3.9
28-01-01 19:00,3.5
28-01-01 18:00,3.8
28-01-01 17:00,3.4
28-01-01 16:00,3.4
28-01-01 15:00,3.4
28-01-01 14:00,3.5
28-01-01 13:00,2.9
28-01-01 12:00,2.4
28-01-01 11:00,3.5
28-01-01 10:00,2.9
28-01-01 09:00,
28-01-01 08:00,1.9
28-01-01 07:00,2.1
28-01-01 06:00,2.0
28-01-01 05:00,2.1
28-01-01 04:00,3.0
28-01-01 03:00,2.4
28-01-01 02:00,2.3
28-01-01 01:00,2.7
28-01-01 00:00,2.4
27-01-01 23:00,2.6
27-01-01 22:00,1.2
27-01-01 21:00,1.7
27-01-01 20:00,2.0
27-01-01 19:00,4.4
27-01-01 18:00,6.9
27-01-01 17:00,9.4
27-01-01 16:00,11.3
27-01-01 15:00,11.7
27-01-01 14:00,10.2
27-01-01 13:00,9.8
27-01-01 12:00,3.4
27-01-01 11:00,4.4
27-01-01 10:00,
27-01-01 09:00,6.7
27-01-01 08:00,10.6
27-01-01 07:00,15.1
27-01-01 06:00,16.5
27-01-01 05:00,12.9
27-01-01 04:00,12.4
27-01-01 03:00,12.9
27-01-01 02:00,10.9
27-01-01 01:00,10.2
27-01-01 00:00,11.1
26-01-01 23:00,14.0
26-01-01 22:00,17.4
26-01-01 21:00,18.3
26-01-01 20:00,14.4
26-01-01 19:00,12.8
26-01-01 18:00,12.9
26-01-01 17:00,11.8
26-01-01 16:00,6.4
26-01-01 15:00,7.5
26-01-01 14:00,8.6
26-01-01 13:00,9.6
26-01-01 12:00,12.9
26-01-01 11:00,10.1
26-01-01 10:00,
26-01-01 09:00,8.9
