Datum Zeit,Borna BEN
,µg/m³
01-02-01 00:00,3.8
31-01-01 23:00,4.5
31-01-01 22:00,5.8
31-01-01 21:00,4.6
31-01-01 20:00,1.0
31-01-01 19:00,1.0
31-01-01 18:00,1.6
31-01-01 17:00,1.7
31-01-01 16:00,1.4
31-01-01 15:00,1.6
31-01-01 14:00,2.0
31-01-01 13:00,2.1
31-01-01 12:00,1.5
31-01-01 11:00,1.7
31-01-01 10:00,1.9
31-01-01 09:00,2.4
31-01-01 08:00,2.5
31-01-01 07:00,3.2
31-01-01 06:00,3.1
31-01-01 05:00,2.9
31-01-01 04:00,3.0
31-01-01 03:00,3.0
31-01-01 02:00,3.4
31-01-01 01:00,3.3
31-01-01 00:00,3.9
30-01-01 23:00,
30-01-01 22:00,
30-01-01 21:00,
30-01-01 20:00,
30-01-01 19:00,6.0
30-01-01 18:00,4.5
30-01-01 17:00,2.8
30-01-01 16:00,9.1
30-01-01 15:00,5.4
30-01-01 14:00,4.4
30-01-01 13:00,4.6
30-01-01 12:00,3.1
30-01-01 11:00,4.0
30-01-01 10:00,3.3
30-01-01 09:00,5.4
30-01-01 08:00,3.4
30-01-01 07:00,3.9
30-01-01 06:00,2.6
30-01-01 05:00,2.0
30-01-01 04:00,2.1
30-01-01 03:00,1.8
30-01-01 02:00,1.9
30-01-01 01:00,2.3
30-01-01 00:00,2.5
29-01-01 23:00,4.0
29-01-01 22:00,4.8
29-01-01 21:00,4.4
29-01-01 20:00,4.1
29-01-01 19:00,2.1
29-01-01 18:00,2.2
29-01-01 17:00,3.3
29-01-01 16:00,1.8
29-01-01 15:00,2.6
29-01-01 14:00,3.1
29-01-01 13:00,3.3
29-01-01 12:00,5.1
29-01-01 11:00,6.4
29-01-01 10:00,3.6
29-01-01 09:00,3.5
29-01-01 08:00,2.5
29-01-01 07:00,5.6
29-01-01 06:00,3.6
29-01-01 05:00,1.2
29-01-01 04:00,1.1
29-01-01 03:00,0.9
29-01-01 02:00,0.9
29-01-01 01:00,1.3
29-01-01 00:00,2.9
28-01-01 23:00,2.2
28-01-01 22:00,3.6
28-01-01 21:00,2.9
28-01-01 20:00,4.4
28-01-01 19:00,3.2
28-01-01 18:00,4.2
28-01-01 17:00,2.6
28-01-01 16:00,2.5
28-01-01 15:00,2.2
28-01-01 14:00,1.8
28-01-01 13:00,2.0
28-01-01 12:00,1.6
28-01-01 11:00,1.6
28-01-01 10:00,1.3
28-01-01 09:00,0.8
28-01-01 08:00,0.7
28-01-01 07:00,0.7
28-01-01 06:00,0.8
28-01-01 05:00,0.7
28-01-01 04:00,0.7
28-01-01 03:00,0.7
28-01-01 02:00,0.9
28-01-01 01:00,1.0
28-01-01 00:00,1.2
27-01-01 23:00,1.2
27-01-01 22:00,1.2
27-01-01 21:00,1.5
27-01-01 20:00,1.6
27-01-01 19:00,1.5
27-01-01 18:00,1.9
27-01-01 17:00,1.7
27-01-01 16:00,2.1
27-01-01 15:00,3.1
27-01-01 14:00,3.7
27-01-01 13:00,4.0
27-01-01 12:00,7.1
27-01-01 11:00,7.0
27-01-01 10:00,4.7
27-01-01 09:00,6.1
27-01-01 08:00,4.6
27-01-01 07:00,2.4
27-01-01 06:00,1.8
27-01-01 05:00,1.8
27-01-01 04:00,
27-01-01 03:00,
27-01-01 02:00,
27-01-01 01:00,
27-01-01 00:00,2.1
26-01-01 23:00,2.7
26-01-01 22:00,4.1
26-01-01 21:00,4.3
26-01-01 20:00,5.8
26-01-01 19:00,6.5
26-01-01 18:00,5.3
26-01-01 17:00,5.6
26-01-01 16:00,4.8
26-01-01 15:00,3.7
26-01-01 14:00,4.5
26-01-01 13:00,3.2
26-01-01 12:00,3.9
26-01-01 11:00,6.2
26-01-01 10:00,6.4
26-01-01 09:00,6.8
26-01-01 08:00,7.1
26-01-01 07:00,6.0
26-01-01 06:00,3.2
26-01-01 05:00,2.0
26-01-01 04:00,2.1
26-01-01 03:00,2.1
26-01-01 02:00,2.2
26-01-01 01:00,3.3
26-01-01 00:00,3.8
25-01-01 23:00,5.1
25-01-01 22:00,5.3
25-01-01 21:00,4.2
25-01-01 20:00,8.7
25-01-01 19:00,9.2
25-01-01 18:00,18.2
25-01-01 17:00,11.2
25-01-01 16:00,7.8
25-01-01 15:00,4.9
25-01-01 14:00,4.2
25-01-01 13:00,3.8
25-01-01 12:00,3.8
25-01-01 11:00,4.3
25-01-01 10:00,4.7
25-01-01 09:00,4.5
25-01-01 08:00,4.4
25-01-01 07:00,5.8
25-01-01 06:00,2.4
25-01-01 05:00,1.9
25-01-01 04:00,1.9
25-01-01 03:00,1.9
25-01-01 02:00,2.2
25-01-01 01:00,2.5
25-01-01 00:00,2.8
24-01-01 23:00,3.0
24-01-01 22:00,3.4
24-01-01 21:00,4.0
24-01-01 20:00,4.0
24-01-01 19:00,5.0
24-01-01 18:00,5.8
24-01-01 17:00,6.9
24-01-01 16:00,5.0
24-01-01 15:00,4.0
24-01-01 14:00,3.8
24-01-01 13:00,4.4
24-01-01 12:00,4.1
24-01-01 11:00,3.7
24-01-01 10:00,3.4
24-01-01 09:00,4.6
24-01-01 08:00,4.8
24-01-01 07:00,5.2
24-01-01 06:00,1.8
24-01-01 05:00,1.5
24-01-01 04:00,1.3
24-01-01 03:00,1.3
24-01-01 02:00,1.4
24-01-01 01:00,1.6
24-01-01 00:00,2.0
23-01-01 23:00,2.5
23-01-01 22:00,3.9
23-01-01 21:00,3.8
23-01-01 20:00,5.3
23-01-01 19:00,6.0
23-01-01 18:00,7.5
23-01-01 17:00,6.5
23-01-01 16:00,7.2
23-01-01 15:00,5.7
23-01-01 14:00,3.8
23-01-01 13:00,4.3
23-01-01 12:00,5.1
23-01-01 11:00,5.1
23-01-01 10:00,6.6
23-01-01 09:00,
23-01-01 08:00,
23-01-01 07:00,
23-01-01 06:00,
23-01-01 05:00,2.5
23-01-01 04:00,1.9
23-01-01 03:00,2.0
23-01-01 02:00,2.1
23-01-01 01:00,2.7
23-01-01 00:00,3.0
22-01-01 23:00,3.0
22-01-01 22:00,4.4
22-01-01 21:00,4.4
22-01-01 20:00,9.9
22-01-01 19:00,7.3
22-01-01 18:00,7.4
22-01-01 17:00,11.3
22-01-01 16:00,14.6
22-01-01 15:00,9.6
22-01-01 14:00,9.2
22-01-01 13:00,7.1
22-01-01 12:00,8.5
22-01-01 11:00,7.4
22-01-01 10:00,5.4
22-01-01 09:00,6.7
22-01-01 08:00,15.6
22-01-01 07:00,12.0
22-01-01 06:00,4.7
22-01-01 05:00,3.4
22-01-01 04:00,3.5
22-01-01 03:00,3.8
22-01-01 02:00,4.1
22-01-01 01:00,4.3
22-01-01 00:00,4.9
21-01-01 23:00,5.2
21-01-01 22:00,10.0
21-01-01 21:00,8.6
21-01-01 20:00,7.7
21-01-01 19:00,6.9
21-01-01 18:00,9.4
21-01-01 17:00,9.4
21-01-01 16:00,5.1
21-01-01 15:00,6.0
21-01-01 14:00,5.9
21-01-01 13:00,6.2
21-01-01 12:00,7.8
21-01-01 11:00,6.9
21-01-01 10:00,6.2
21-01-01 09:00,5.5
21-01-01 08:00,5.0
21-01-01 07:00,5.1
21-01-01 06:00,5.5
21-01-01 05:00,4.9
21-01-01 04:00,5.1
21-01-01 03:00,5.4
21-01-01 02:00,8.6
21-01-01 01:00,6.7
21-01-01 00:00,11.2
20-01-01 23:00,10.5
20-01-01 22:00,11.7
20-01-01 21:00,8.4
20-01-01 20:00,12.6
20-01-01 19:00,15.0
20-01-01 18:00,8.4
20-01-01 17:00,7.4
20-01-01 16:00,7.0
20-01-01 15:00,7.5
20-01-01 14:00,7.1
20-01-01 13:00,9.9
20-01-01 12:00,10.3
20-01-01 11:00,10.8
20-01-01 10:00,8.5
20-01-01 09:00,6.6
20-01-01 08:00,4.9
20-01-01 07:00,5.0
20-01-01 06:00,5.0
20-01-01 05:00,4.8
20-01-01 04:00,6.0
20-01-01 03:00,8.0
20-01-01 02:00,9.0
20-01-01 01:00,9.1
20-01-01 00:00,9.2
19-01-01 23:00,11.8
19-01-01 22:00,10.8
19-01-01 21:00,15.4
19-01-01 20:00,21.2
19-01-01 19:00,24.4
19-01-01 18:00,13.7
19-01-01 17:00,14.3
19-01-01 16:00,10.3
19-01-01 15:00,9.8
19-01-01 14:00,
19-01-01 13:00,
19-01-01 12:00,
19-01-01 11:00,
19-01-01 10:00,12.0
19-01-01 09:00,12.2
19-01-01 08:00,15.9
19-01-01 07:00,9.3
19-01-01 06:00,5.7
19-01-01 05:00,4.0
19-01-01 04:00,3.6
19-01-01 03:00,3.6
19-01-01 02:00,3.6
19-01-01 01:00,4.0
19-01-01 00:00,4.0
18-01-01 23:00,5.3
18-01-01 22:00,5.8
18-01-01 21:00,9.8
18-01-01 20:00,9.0
18-01-01 19:00,13.1
18-01-01 18:00,10.1
18-01-01 17:00,14.3
18-01-01 16:00,11.5
18-01-01 15:00,9.9
18-01-01 14:00,7.4
18-01-01 13:00,7.0
18-01-01 12:00,6.6
18-01-01 11:00,7.2
18-01-01 10:00,10.6
18-01-01 09:00,11.5
18-01-01 08:00,11.4
18-01-01 07:00,6.8
18-01-01 06:00,4.1
18-01-01 05:00,3.2
18-01-01 04:00,3.1
18-01-01 03:00,3.3
18-01-01 02:00,3.4
18-01-01 01:00,4.1
18-01-01 00:00,4.8
17-01-01 23:00,5.1
17-01-01 22:00,9.7
17-01-01 21:00,9.9
17-01-01 20:00,14.4
17-01-01 19:00,9.5
17-01-01 18:00,12.4
17-01-01 17:00,19.0
17-01-01 16:00,8.4
17-01-01 15:00,7.6
17-01-01 14:00,7.0
17-01-01 13:00,8.5
17-01-01 12:00,7.0
17-01-01 11:00,10.2
17-01-01 10:00,11.4
17-01-01 09:00,9.0
17-01-01 08:00,17.3
17-01-01 07:00,7.1
17-01-01 06:00,3.5
17-01-01 05:00,2.8
17-01-01 04:00,2.5
17-01-01 03:00,2.9
17-01-01 02:00,2.8
17-01-01 01:00,2.9
17-01-01 00:00,4.4
16-01-01 23:00,4.8
16-01-01 22:00,5.6
16-01-01 21:00,7.0
16-01-01 20:00,6.9
16-01-01 19:00,11.3
16-01-01 18:00,13.4
16-01-01 17:00,11.9
16-01-01 16:00,5.0
16-01-01 15:00,4.6
16-01-01 14:00,6.2
16-01-01 13:00,7.1
16-01-01 12:00,6.8
16-01-01 11:00,10.5
16-01-01 10:00,10.4
16-01-01 09:00,9.1
16-01-01 08:00,12.3
16-01-01 07:00,7.2
