Datum Zeit,Borna O3
,µg/m³
01-02-01 00:00,1
31-01-01 23:00,2
31-01-01 22:00,2
31-01-01 21:00,14
31-01-01 20:00,49
31-01-01 19:00,58
31-01-01 18:00,44
31-01-01 17:00,50
31-01-01 16:00,49
31-01-01 15:00,48
31-01-01 14:00,40
31-01-01 13:00,41
31-01-01 12:00,39
31-01-01 11:00,25
31-01-01 10:00,11
31-01-01 09:00,
31-01-01 08:00,2
31-01-01 07:00,1
31-01-01 06:00,1
31-01-01 05:00,1
31-01-01 04:00,1
31-01-01 03:00,1
31-01-01 02:00,1
31-01-01 01:00,1
31-01-01 00:00,2
30-01-01 23:00,2
30-01-01 22:00,2
30-01-01 21:00,2
30-01-01 20:00,4
30-01-01 19:00,2
30-01-01 18:00,10
30-01-01 17:00,25
30-01-01 16:00,13
30-01-01 15:00,15
30-01-01 14:00,15
30-01-01 13:00,11
30-01-01 12:00,10
30-01-01 11:00,6
30-01-01 10:00,6
30-01-01 09:00,
30-01-01 08:00,2
30-01-01 07:00,2
30-01-01 06:00,4
30-01-01 05:00,4
30-01-01 04:00,6
30-01-01 03:00,8
30-01-01 02:00,6
30-01-01 01:00,7
30-01-01 00:00,8
29-01-01 23:00,8
29-01-01 22:00,5
29-01-01 21:00,2
29-01-01 20:00,3
29-01-01 19:00,9
29-01-01 18:00,16
29-01-01 17:00,16
29-01-01 16:00,23
29-01-01 15:00,28
29-01-01 14:00,19
29-01-01 13:00,15
29-01-01 12:00,9
29-01-01 11:00,8
29-01-01 10:00,
29-01-01 09:00,10
29-01-01 08:00,15
29-01-01 07:00,6
29-01-01 06:00,12
29-01-01 05:00,22
29-01-01 04:00,24
29-01-01 03:00,38
29-01-01 02:00,45
29-01-01 01:00,38
29-01-01 00:00,37
28-01-01 23:00,34
28-01-01 22:00,40
28-01-01 21:00,41
28-01-01 20:00,37
28-01-01 19:00,40
28-01-01 18:00,38
28-01-01 17:00,56
28-01-01 16:00,63
28-01-01 15:00,64
28-01-01 14:00,70
28-01-01 13:00,70
28-01-01 12:00,70
28-01-01 11:00,65
28-01-01 10:00,
28-01-01 09:00,64
28-01-01 08:00,62
28-01-01 07:00,67
28-01-01 06:00,68
28-01-01 05:00,69
28-01-01 04:00,69
28-01-01 03:00,68
28-01-01 02:00,68
28-01-01 01:00,66
28-01-01 00:00,64
27-01-01 23:00,66
27-01-01 22:00,67
27-01-01 21:00,65
27-01-01 20:00,57
27-01-01 19:00,51
27-01-01 18:00,47
27-01-01 17:00,52
27-01-01 16:00,53
27-01-01 15:00,44
27-01-01 14:00,37
27-01-01 13:00,28
27-01-01 12:00,24
27-01-01 11:00,
27-01-01 10:00,26
27-01-01 09:00,17
27-01-01 08:00,10
27-01-01 07:00,8
27-01-01 06:00,11
27-01-01 05:00,10
27-01-01 04:00,10
27-01-01 03:00,8
27-01-01 02:00,8
27-01-01 01:00,13
27-01-01 00:00,18
26-01-01 23:00,21
26-01-01 22:00,18
26-01-01 21:00,19
26-01-01 20:00,14
26-01-01 19:00,12
26-01-01 18:00,14
26-01-01 17:00,19
26-01-01 16:00,27
26-01-01 15:00,31
26-01-01 14:00,29
26-01-01 13:00,38
26-01-01 12:00,27
26-01-01 11:00,
26-01-01 10:00,6
26-01-01 09:00,4
26-01-01 08:00,3
26-01-01 07:00,5
26-01-01 06:00,8
26-01-01 05:00,13
26-01-01 04:00,17
26-01-01 03:00,18
26-01-01 02:00,14
26-01-01 01:00,3
26-01-01 00:00,2
25-01-01 23:00,2
25-01-01 22:00,4
25-01-01 21:00,11
25-01-01 20:00,15
25-01-01 19:00,7
25-01-01 18:00,4
25-01-01 17:00,7
25-01-01 16:00,18
25-01-01 15:00,22
25-01-01 14:00,28
25-01-01 13:00,28
25-01-01 12:00,23
25-01-01 11:00,
25-01-01 10:00,12
25-01-01 09:00,9
25-01-01 08:00,12
25-01-01 07:00,8
25-01-01 06:00,17
25-01-01 05:00,
25-01-01 04:00,19
25-01-01 03:00,22
25-01-01 02:00,21
25-01-01 01:00,18
25-01-01 00:00,17
24-01-01 23:00,18
24-01-01 22:00,14
24-01-01 21:00,16
24-01-01 20:00,20
24-01-01 19:00,18
24-01-01 18:00,15
24-01-01 17:00,18
24-01-01 16:00,26
24-01-01 15:00,27
24-01-01 14:00,28
24-01-01 13:00,19
24-01-01 12:00,21
24-01-01 11:00,30
24-01-01 10:00,24
24-01-01 09:00,22
24-01-01 08:00,19
24-01-01 07:00,21
24-01-01 06:00,47
24-01-01 05:00,
24-01-01 04:00,50
24-01-01 03:00,45
24-01-01 02:00,42
24-01-01 01:00,37
24-01-01 00:00,33
23-01-01 23:00,28
23-01-01 22:00,23
23-01-01 21:00,23
23-01-01 20:00,16
23-01-01 19:00,14
23-01-01 18:00,13
23-01-01 17:00,15
23-01-01 16:00,15
23-01-01 15:00,18
23-01-01 14:00,24
23-01-01 13:00,24
23-01-01 12:00,14
23-01-01 11:00,12
23-01-01 10:00,9
23-01-01 09:00,8
23-01-01 08:00,7
23-01-01 07:00,4
23-01-01 06:00,
23-01-01 05:00,12
23-01-01 04:00,19
23-01-01 03:00,31
23-01-01 02:00,27
23-01-01 01:00,21
23-01-01 00:00,17
22-01-01 23:00,15
22-01-01 22:00,11
22-01-01 21:00,11
22-01-01 20:00,8
22-01-01 19:00,7
22-01-01 18:00,8
22-01-01 17:00,4
22-01-01 16:00,6
22-01-01 15:00,5
22-01-01 14:00,4
22-01-01 13:00,12
22-01-01 12:00,8
22-01-01 11:00,8
22-01-01 10:00,8
22-01-01 09:00,9
22-01-01 08:00,5
22-01-01 07:00,5
22-01-01 06:00,
22-01-01 05:00,10
22-01-01 04:00,11
22-01-01 03:00,9
22-01-01 02:00,3
22-01-01 01:00,2
22-01-01 00:00,2
21-01-01 23:00,2
21-01-01 22:00,3
21-01-01 21:00,3
21-01-01 20:00,5
21-01-01 19:00,3
21-01-01 18:00,5
21-01-01 17:00,8
21-01-01 16:00,17
21-01-01 15:00,10
21-01-01 14:00,7
21-01-01 13:00,10
21-01-01 12:00,14
21-01-01 11:00,10
21-01-01 10:00,6
21-01-01 09:00,3
21-01-01 08:00,2
21-01-01 07:00,
21-01-01 06:00,2
21-01-01 05:00,1
21-01-01 04:00,1
21-01-01 03:00,2
21-01-01 02:00,2
21-01-01 01:00,2
21-01-01 00:00,2
20-01-01 23:00,3
20-01-01 22:00,3
20-01-01 21:00,3
20-01-01 20:00,2
20-01-01 19:00,7
20-01-01 18:00,3
20-01-01 17:00,5
20-01-01 16:00,8
20-01-01 15:00,14
20-01-01 14:00,12
20-01-01 13:00,10
20-01-01 12:00,9
20-01-01 11:00,6
20-01-01 10:00,5
20-01-01 09:00,4
20-01-01 08:00,3
20-01-01 07:00,
20-01-01 06:00,2
20-01-01 05:00,2
20-01-01 04:00,2
20-01-01 03:00,2
20-01-01 02:00,2
20-01-01 01:00,2
20-01-01 00:00,2
19-01-01 23:00,3
19-01-01 22:00,4
19-01-01 21:00,3
19-01-01 20:00,4
19-01-01 19:00,5
19-01-01 18:00,4
19-01-01 17:00,6
19-01-01 16:00,9
19-01-01 15:00,13
19-01-01 14:00,13
19-01-01 13:00,11
19-01-01 12:00,9
19-01-01 11:00,5
19-01-01 10:00,6
19-01-01 09:00,5
19-01-01 08:00,
19-01-01 07:00,4
19-01-01 06:00,3
19-01-01 05:00,3
19-01-01 04:00,2
19-01-01 03:00,3
19-01-01 02:00,4
19-01-01 01:00,2
19-01-01 00:00,2
18-01-01 23:00,3
18-01-01 22:00,3
18-01-01 21:00,3
18-01-01 20:00,4
18-01-01 19:00,6
18-01-01 18:00,6
18-01-01 17:00,3
18-01-01 16:00,8
18-01-01 15:00,9
18-01-01 14:00,9
18-01-01 13:00,12
18-01-01 12:00,14
18-01-01 11:00,12
18-01-01 10:00,6
18-01-01 09:00,6
18-01-01 08:00,
18-01-01 07:00,4
18-01-01 06:00,4
18-01-01 05:00,5
18-01-01 04:00,4
18-01-01 03:00,4
18-01-01 02:00,6
18-01-01 01:00,4
18-01-01 00:00,3
17-01-01 23:00,3
17-01-01 22:00,3
17-01-01 21:00,4
17-01-01 20:00,6
17-01-01 19:00,4
17-01-01 18:00,4
17-01-01 17:00,6
17-01-01 16:00,7
17-01-01 15:00,12
17-01-01 14:00,14
17-01-01 13:00,11
17-01-01 12:00,9
17-01-01 11:00,7
17-01-01 10:00,4
17-01-01 09:00,
17-01-01 08:00,3
17-01-01 07:00,6
17-01-01 06:00,14
17-01-01 05:00,24
17-01-01 04:00,24
17-01-01 03:00,32
17-01-01 02:00,29
17-01-01 01:00,28
17-01-01 00:00,26
16-01-01 23:00,29
16-01-01 22:00,27
16-01-01 21:00,25
16-01-01 20:00,27
16-01-01 19:00,24
16-01-01 18:00,15
16-01-01 17:00,7
16-01-01 16:00,15
16-01-01 15:00,24
16-01-01 14:00,17
