Datum Zeit,Borna PM10
,µg/m³
31-01-01,34
30-01-01,46
29-01-01,29
28-01-01,13
27-01-01,16
26-01-01,29
25-01-01,32
24-01-01,25
23-01-01,27
22-01-01,44
21-01-01,55
20-01-01,62
19-01-01,67
18-01-01,52
17-01-01,55
16-01-01,55
15-01-01,41
14-01-01,37
13-01-01,26
12-01-01,25
11-01-01,35
10-01-01,35
09-01-01,23
08-01-01,30
07-01-01,8
06-01-01,7
05-01-01,13
04-01-01,22
03-01-01,15
02-01-01,16
01-01-01,32

