Datum Zeit,Collmberg NO2
,µg/m³
01-02-01 00:00,10
31-01-01 23:00,11
31-01-01 22:00,12
31-01-01 21:00,12
31-01-01 20:00,12
31-01-01 19:00,12
31-01-01 18:00,14
31-01-01 17:00,
31-01-01 16:00,9
31-01-01 15:00,9
31-01-01 14:00,10
31-01-01 13:00,11
31-01-01 12:00,11
31-01-01 11:00,12
31-01-01 10:00,14
31-01-01 09:00,19
31-01-01 08:00,17
31-01-01 07:00,11
31-01-01 06:00,8
31-01-01 05:00,13
31-01-01 04:00,12
31-01-01 03:00,13
31-01-01 02:00,14
31-01-01 01:00,16
31-01-01 00:00,19
30-01-01 23:00,21
30-01-01 22:00,33
30-01-01 21:00,31
30-01-01 20:00,25
30-01-01 19:00,27
30-01-01 18:00,
30-01-01 17:00,
30-01-01 16:00,
30-01-01 15:00,
30-01-01 14:00,17
30-01-01 13:00,17
30-01-01 12:00,22
30-01-01 11:00,24
30-01-01 10:00,19
30-01-01 09:00,
30-01-01 08:00,19
30-01-01 07:00,19
30-01-01 06:00,13
30-01-01 05:00,14
30-01-01 04:00,17
30-01-01 03:00,20
30-01-01 02:00,25
30-01-01 01:00,32
30-01-01 00:00,34
29-01-01 23:00,33
29-01-01 22:00,29
29-01-01 21:00,20
29-01-01 20:00,18
29-01-01 19:00,19
29-01-01 18:00,21
29-01-01 17:00,22
29-01-01 16:00,
29-01-01 15:00,
29-01-01 14:00,22
29-01-01 13:00,21
29-01-01 12:00,26
29-01-01 11:00,27
29-01-01 10:00,19
29-01-01 09:00,19
29-01-01 08:00,17
29-01-01 07:00,
29-01-01 06:00,19
29-01-01 05:00,17
29-01-01 04:00,16
29-01-01 03:00,16
29-01-01 02:00,14
29-01-01 01:00,13
29-01-01 00:00,13
28-01-01 23:00,12
28-01-01 22:00,11
28-01-01 21:00,9
28-01-01 20:00,8
28-01-01 19:00,9
28-01-01 18:00,9
28-01-01 17:00,9
28-01-01 16:00,8
28-01-01 15:00,7
28-01-01 14:00,7
28-01-01 13:00,6
28-01-01 12:00,6
28-01-01 11:00,6
28-01-01 10:00,6
28-01-01 09:00,6
28-01-01 08:00,
28-01-01 07:00,6
28-01-01 06:00,6
28-01-01 05:00,6
28-01-01 04:00,6
28-01-01 03:00,6
28-01-01 02:00,7
28-01-01 01:00,7
28-01-01 00:00,8
27-01-01 23:00,7
27-01-01 22:00,8
27-01-01 21:00,9
27-01-01 20:00,10
27-01-01 19:00,10
27-01-01 18:00,10
27-01-01 17:00,10
27-01-01 16:00,12
27-01-01 15:00,21
27-01-01 14:00,22
27-01-01 13:00,18
27-01-01 12:00,17
27-01-01 11:00,21
27-01-01 10:00,25
27-01-01 09:00,25
27-01-01 08:00,
27-01-01 07:00,23
27-01-01 06:00,26
27-01-01 05:00,14
27-01-01 04:00,12
27-01-01 03:00,14
27-01-01 02:00,15
27-01-01 01:00,17
27-01-01 00:00,19
26-01-01 23:00,19
26-01-01 22:00,19
26-01-01 21:00,21
26-01-01 20:00,19
26-01-01 19:00,17
26-01-01 18:00,15
26-01-01 17:00,14
26-01-01 16:00,16
26-01-01 15:00,12
26-01-01 14:00,11
26-01-01 13:00,14
26-01-01 12:00,16
26-01-01 11:00,18
26-01-01 10:00,22
26-01-01 09:00,
26-01-01 08:00,24
26-01-01 07:00,21
26-01-01 06:00,22
26-01-01 05:00,21
26-01-01 04:00,22
26-01-01 03:00,24
26-01-01 02:00,36
26-01-01 01:00,35
26-01-01 00:00,33
25-01-01 23:00,35
25-01-01 22:00,36
25-01-01 21:00,40
25-01-01 20:00,25
25-01-01 19:00,36
25-01-01 18:00,47
25-01-01 17:00,28
25-01-01 16:00,21
25-01-01 15:00,13
25-01-01 14:00,13
25-01-01 13:00,13
25-01-01 12:00,15
25-01-01 11:00,18
25-01-01 10:00,20
25-01-01 09:00,
25-01-01 08:00,15
25-01-01 07:00,16
25-01-01 06:00,16
25-01-01 05:00,17
25-01-01 04:00,18
25-01-01 03:00,19
25-01-01 02:00,21
25-01-01 01:00,22
25-01-01 00:00,22
24-01-01 23:00,23
24-01-01 22:00,23
24-01-01 21:00,26
24-01-01 20:00,28
24-01-01 19:00,30
24-01-01 18:00,35
24-01-01 17:00,38
24-01-01 16:00,39
24-01-01 15:00,37
24-01-01 14:00,34
24-01-01 13:00,31
24-01-01 12:00,26
24-01-01 11:00,29
24-01-01 10:00,
24-01-01 09:00,24
24-01-01 08:00,23
24-01-01 07:00,25
24-01-01 06:00,26
24-01-01 05:00,24
24-01-01 04:00,22
24-01-01 03:00,23
24-01-01 02:00,28
24-01-01 01:00,27
24-01-01 00:00,25
23-01-01 23:00,20
23-01-01 22:00,20
23-01-01 21:00,24
23-01-01 20:00,24
23-01-01 19:00,26
23-01-01 18:00,28
23-01-01 17:00,30
23-01-01 16:00,23
23-01-01 15:00,21
23-01-01 14:00,21
23-01-01 13:00,21
23-01-01 12:00,21
23-01-01 11:00,
23-01-01 10:00,21
23-01-01 09:00,23
23-01-01 08:00,27
23-01-01 07:00,26
23-01-01 06:00,23
23-01-01 05:00,25
23-01-01 04:00,27
23-01-01 03:00,25
23-01-01 02:00,25
23-01-01 01:00,28
23-01-01 00:00,29
22-01-01 23:00,29
22-01-01 22:00,27
22-01-01 21:00,26
22-01-01 20:00,28
22-01-01 19:00,31
22-01-01 18:00,32
22-01-01 17:00,29
