Datum Zeit,Leipzig-Mitte SO2
,µg/m³
01-02-01 00:00,1.6
31-01-01 23:00,3.0
31-01-01 22:00,2.7
31-01-01 21:00,3.2
31-01-01 20:00,2.9
31-01-01 19:00,3.2
31-01-01 18:00,2.5
31-01-01 17:00,1.6
31-01-01 16:00,1.4
31-01-01 15:00,2.4
31-01-01 14:00,3.8
31-01-01 13:00,2.5
31-01-01 12:00,2.9
31-01-01 11:00,3.0
31-01-01 10:00,2.8
31-01-01 09:00,2.0
31-01-01 08:00,
31-01-01 07:00,3.0
31-01-01 06:00,4.6
31-01-01 05:00,5.2
31-01-01 04:00,5.1
31-01-01 03:00,5.6
31-01-01 02:00,5.3
31-01-01 01:00,7.5
31-01-01 00:00,4.4
30-01-01 23:00,5.3
30-01-01 22:00,4.5
30-01-01 21:00,6.2
30-01-01 20:00,10.5
30-01-01 19:00,10.0
30-01-01 18:00,11.2
30-01-01 17:00,20.6
30-01-01 16:00,13.1
30-01-01 15:00,9.4
30-01-01 14:00,8.0
30-01-01 13:00,8.0
30-01-01 12:00,8.6
30-01-01 11:00,5.8
30-01-01 10:00,5.3
30-01-01 09:00,5.1
30-01-01 08:00,
30-01-01 07:00,2.0
30-01-01 06:00,1.4
30-01-01 05:00,1.2
30-01-01 04:00,1.0
30-01-01 03:00,1.1
30-01-01 02:00,1.1
30-01-01 01:00,2.6
30-01-01 00:00,3.9
29-01-01 23:00,4.0
29-01-01 22:00,4.1
29-01-01 21:00,3.7
29-01-01 20:00,4.0
29-01-01 19:00,5.2
29-01-01 18:00,5.4
29-01-01 17:00,5.6
29-01-01 16:00,7.2
29-01-01 15:00,10.6
29-01-01 14:00,12.5
29-01-01 13:00,10.2
29-01-01 12:00,13.1
29-01-01 11:00,16.7
29-01-01 10:00,7.6
29-01-01 09:00,
29-01-01 08:00,3.0
29-01-01 07:00,3.4
29-01-01 06:00,2.5
29-01-01 05:00,2.4
29-01-01 04:00,1.8
29-01-01 03:00,2.1
29-01-01 02:00,2.2
29-01-01 01:00,3.8
29-01-01 00:00,4.9
28-01-01 23:00,4.6
28-01-01 22:00,3.1
28-01-01 21:00,2.2
28-01-01 20:00,1.4
28-01-01 19:00,1.8
28-01-01 18:00,1.9
28-01-01 17:00,1.5
28-01-01 16:00,2.1
28-01-01 15:00,1.6
28-01-01 14:00,1.4
28-01-01 13:00,1.0
28-01-01 12:00,1.3
28-01-01 11:00,1.5
28-01-01 10:00,1.1
28-01-01 09:00,
28-01-01 08:00,1.0
28-01-01 07:00,1.1
28-01-01 06:00,1.0
28-01-01 05:00,1.0
28-01-01 04:00,1.0
28-01-01 03:00,1.1
28-01-01 02:00,1.5
28-01-01 01:00,1.7
28-01-01 00:00,1.0
27-01-01 23:00,1.0
27-01-01 22:00,1.0
27-01-01 21:00,1.0
27-01-01 20:00,1.0
27-01-01 19:00,1.0
27-01-01 18:00,1.0
27-01-01 17:00,1.5
27-01-01 16:00,2.9
27-01-01 15:00,4.6
27-01-01 14:00,2.0
27-01-01 13:00,6.8
27-01-01 12:00,8.0
27-01-01 11:00,5.7
27-01-01 10:00,
27-01-01 09:00,2.2
27-01-01 08:00,1.0
27-01-01 07:00,1.5
27-01-01 06:00,1.5
27-01-01 05:00,1.0
27-01-01 04:00,1.0
27-01-01 03:00,1.0
27-01-01 02:00,1.0
27-01-01 01:00,1.0
27-01-01 00:00,1.0
26-01-01 23:00,1.3
26-01-01 22:00,1.6
26-01-01 21:00,2.2
26-01-01 20:00,2.1
26-01-01 19:00,2.0
26-01-01 18:00,1.0
26-01-01 17:00,2.0
26-01-01 16:00,1.0
26-01-01 15:00,1.9
26-01-01 14:00,3.2
26-01-01 13:00,3.0
26-01-01 12:00,3.1
26-01-01 11:00,5.0
26-01-01 10:00,
26-01-01 09:00,3.6
26-01-01 08:00,11.1
26-01-01 07:00,2.6
26-01-01 06:00,1.0
26-01-01 05:00,1.0
26-01-01 04:00,1.0
26-01-01 03:00,1.4
26-01-01 02:00,3.0
26-01-01 01:00,5.4
26-01-01 00:00,8.2
25-01-01 23:00,10.6
25-01-01 22:00,9.8
25-01-01 21:00,7.3
25-01-01 20:00,6.3
25-01-01 19:00,5.7
25-01-01 18:00,5.9
25-01-01 17:00,7.6
25-01-01 16:00,12.1
25-01-01 15:00,10.6
25-01-01 14:00,6.6
25-01-01 13:00,5.9
25-01-01 12:00,4.5
25-01-01 11:00,
25-01-01 10:00,4.6
25-01-01 09:00,3.4
25-01-01 08:00,3.1
25-01-01 07:00,3.1
25-01-01 06:00,3.0
25-01-01 05:00,2.3
25-01-01 04:00,3.0
25-01-01 03:00,3.5
25-01-01 02:00,3.6
25-01-01 01:00,3.4
25-01-01 00:00,3.3
24-01-01 23:00,4.2
24-01-01 22:00,4.2
24-01-01 21:00,4.9
24-01-01 20:00,4.7
24-01-01 19:00,5.3
24-01-01 18:00,5.0
24-01-01 17:00,5.6
24-01-01 16:00,6.0
24-01-01 15:00,7.4
24-01-01 14:00,7.6
24-01-01 13:00,8.5
24-01-01 12:00,8.3
24-01-01 11:00,
24-01-01 10:00,9.1
24-01-01 09:00,8.1
24-01-01 08:00,9.2
24-01-01 07:00,7.3
24-01-01 06:00,5.5
24-01-01 05:00,6.9
24-01-01 04:00,7.8
24-01-01 03:00,7.0
24-01-01 02:00,5.3
24-01-01 01:00,6.3
24-01-01 00:00,2.8
23-01-01 23:00,2.7
23-01-01 22:00,3.2
23-01-01 21:00,3.1
23-01-01 20:00,4.7
23-01-01 19:00,4.7
23-01-01 18:00,4.0
23-01-01 17:00,4.3
23-01-01 16:00,3.4
23-01-01 15:00,4.2
23-01-01 14:00,5.2
23-01-01 13:00,6.1
23-01-01 12:00,
23-01-01 11:00,5.9
23-01-01 10:00,3.9
23-01-01 09:00,2.7
23-01-01 08:00,4.6
23-01-01 07:00,3.5
23-01-01 06:00,5.1
23-01-01 05:00,3.6
23-01-01 04:00,3.0
23-01-01 03:00,4.0
23-01-01 02:00,4.8
23-01-01 01:00,3.2
23-01-01 00:00,2.9
22-01-01 23:00,2.6
22-01-01 22:00,2.7
22-01-01 21:00,3.2
22-01-01 20:00,3.9
22-01-01 19:00,3.6
22-01-01 18:00,2.8
22-01-01 17:00,2.0
22-01-01 16:00,2.5
22-01-01 15:00,4.2
22-01-01 14:00,4.5
22-01-01 13:00,6.7
22-01-01 12:00,
22-01-01 11:00,7.6
22-01-01 10:00,8.7
22-01-01 09:00,9.7
22-01-01 08:00,10.1
22-01-01 07:00,10.5
22-01-01 06:00,7.7
22-01-01 05:00,7.3
22-01-01 04:00,7.1
22-01-01 03:00,5.0
22-01-01 02:00,5.4
22-01-01 01:00,4.6
22-01-01 00:00,3.2
21-01-01 23:00,3.6
21-01-01 22:00,3.4
21-01-01 21:00,3.3
21-01-01 20:00,3.2
21-01-01 19:00,3.4
21-01-01 18:00,5.3
21-01-01 17:00,5.1
21-01-01 16:00,5.0
21-01-01 15:00,5.9
21-01-01 14:00,6.9
21-01-01 13:00,
21-01-01 12:00,13.8
21-01-01 11:00,13.7
21-01-01 10:00,11.2
21-01-01 09:00,10.2
21-01-01 08:00,9.1
21-01-01 07:00,7.9
21-01-01 06:00,7.4
21-01-01 05:00,7.8
21-01-01 04:00,6.4
21-01-01 03:00,6.6
21-01-01 02:00,7.6
21-01-01 01:00,7.3
21-01-01 00:00,11.0
20-01-01 23:00,10.6
20-01-01 22:00,9.6
20-01-01 21:00,7.5
20-01-01 20:00,8.6
20-01-01 19:00,10.4
20-01-01 18:00,17.6
20-01-01 17:00,9.0
20-01-01 16:00,8.3
20-01-01 15:00,9.5
20-01-01 14:00,12.1
20-01-01 13:00,
20-01-01 12:00,14.7
20-01-01 11:00,16.6
20-01-01 10:00,15.7
20-01-01 09:00,16.1
20-01-01 08:00,18.0
20-01-01 07:00,19.8
20-01-01 06:00,20.0
20-01-01 05:00,20.3
20-01-01 04:00,20.8
20-01-01 03:00,19.6
20-01-01 02:00,21.6
20-01-01 01:00,22.0
20-01-01 00:00,15.3
19-01-01 23:00,13.5
19-01-01 22:00,14.2
19-01-01 21:00,16.1
19-01-01 20:00,17.4
19-01-01 19:00,13.1
19-01-01 18:00,7.9
19-01-01 17:00,4.2
19-01-01 16:00,
19-01-01 15:00,
19-01-01 14:00,
19-01-01 13:00,
19-01-01 12:00,
19-01-01 11:00,
19-01-01 10:00,
19-01-01 09:00,
19-01-01 08:00,8.1
19-01-01 07:00,7.8
19-01-01 06:00,9.9
19-01-01 05:00,11.8
19-01-01 04:00,13.9
19-01-01 03:00,14.7
19-01-01 02:00,15.1
19-01-01 01:00,19.8
19-01-01 00:00,24.7
18-01-01 23:00,21.3
18-01-01 22:00,17.6
18-01-01 21:00,16.6
18-01-01 20:00,15.8
18-01-01 19:00,16.2
18-01-01 18:00,17.1
18-01-01 17:00,15.7
18-01-01 16:00,14.6
18-01-01 15:00,17.8
18-01-01 14:00,14.1
18-01-01 13:00,14.9
18-01-01 12:00,17.1
18-01-01 11:00,18.7
18-01-01 10:00,
18-01-01 09:00,14.3
18-01-01 08:00,14.2
18-01-01 07:00,11.4
18-01-01 06:00,11.3
18-01-01 05:00,11.4
18-01-01 04:00,11.0
18-01-01 03:00,12.7
18-01-01 02:00,12.6
18-01-01 01:00,14.5
18-01-01 00:00,17.2
17-01-01 23:00,17.1
17-01-01 22:00,18.7
17-01-01 21:00,21.1
17-01-01 20:00,23.9
17-01-01 19:00,23.5
17-01-01 18:00,19.5
17-01-01 17:00,21.2
17-01-01 16:00,18.9
17-01-01 15:00,19.5
17-01-01 14:00,21.2
17-01-01 13:00,21.7
17-01-01 12:00,21.2
17-01-01 11:00,22.3
17-01-01 10:00,
17-01-01 09:00,18.7
17-01-01 08:00,16.2
17-01-01 07:00,16.6
17-01-01 06:00,16.8
17-01-01 05:00,12.9
17-01-01 04:00,12.5
17-01-01 03:00,14.0
17-01-01 02:00,17.7
17-01-01 01:00,
17-01-01 00:00,20.6
16-01-01 23:00,18.1
16-01-01 22:00,16.8
16-01-01 21:00,15.9
16-01-01 20:00,18.2
16-01-01 19:00,20.8
16-01-01 18:00,21.0
16-01-01 17:00,18.8
16-01-01 16:00,18.1
16-01-01 15:00,19.8
16-01-01 14:00,21.1
16-01-01 13:00,21.9
16-01-01 12:00,20.6
16-01-01 11:00,18.9
16-01-01 10:00,15.1
16-01-01 09:00,13.4
16-01-01 08:00,12.7
16-01-01 07:00,10.7
16-01-01 06:00,10.7
16-01-01 05:00,10.3
16-01-01 04:00,9.6
16-01-01 03:00,7.9
16-01-01 02:00,5.0
16-01-01 01:00,
16-01-01 00:00,8.3
15-01-01 23:00,8.4
15-01-01 22:00,11.0
15-01-01 21:00,11.4
15-01-01 20:00,14.0
15-01-01 19:00,15.7
15-01-01 18:00,14.8
15-01-01 17:00,14.7
15-01-01 16:00,13.9
15-01-01 15:00,11.0
15-01-01 14:00,9.3
15-01-01 13:00,6.4
15-01-01 12:00,4.3
15-01-01 11:00,3.1
15-01-01 10:00,3.2
15-01-01 09:00,1.7
15-01-01 08:00,1.0
15-01-01 07:00,1.0
15-01-01 06:00,1.0
15-01-01 05:00,1.0
15-01-01 04:00,1.0
15-01-01 03:00,1.0
15-01-01 02:00,1.0
15-01-01 01:00,
15-01-01 00:00,1.2
14-01-01 23:00,1.0
14-01-01 22:00,1.3
14-01-01 21:00,1.0
14-01-01 20:00,1.3
14-01-01 19:00,1.7
14-01-01 18:00,2.0
14-01-01 17:00,2.1
14-01-01 16:00,1.5
14-01-01 15:00,2.4
14-01-01 14:00,3.2
