Datum Zeit,Schwartenberg PM10
,µg/m³
31-05-13,7
30-05-13,2
29-05-13,13
28-05-13,11
27-05-13,1
26-05-13,1
25-05-13,10
24-05-13,10
23-05-13,9
22-05-13,7
21-05-13,3
20-05-13,3
19-05-13,11
18-05-13,9
17-05-13,18
16-05-13,21
15-05-13,15
14-05-13,7
13-05-13,7
12-05-13,6
11-05-13,12
10-05-13,12
09-05-13,14
08-05-13,16
07-05-13,21
06-05-13,18
05-05-13,17
04-05-13,27
03-05-13,18
02-05-13,25
01-05-13,22

