Datum Zeit,Freiberg PM10
,µg/m³
31-05-13,17
30-05-13,7
29-05-13,14
28-05-13,15
27-05-13,5
26-05-13,3
25-05-13,18
24-05-13,15
23-05-13,17
22-05-13,9
21-05-13,9
20-05-13,5
19-05-13,13
18-05-13,11
17-05-13,24
16-05-13,26
15-05-13,24
14-05-13,13
13-05-13,14
12-05-13,9
11-05-13,21
10-05-13,18
09-05-13,19
08-05-13,20
07-05-13,28
06-05-13,31
05-05-13,31
04-05-13,37
03-05-13,41
02-05-13,43
01-05-13,30

