Datum Zeit,Glauchau PM10
,µg/m³
31-05-13,11
30-05-13,9
29-05-13,15
28-05-13,14
27-05-13,5
26-05-13,3
25-05-13,12
24-05-13,13
23-05-13,13
22-05-13,7
21-05-13,7
20-05-13,4
19-05-13,14
18-05-13,7
17-05-13,15
16-05-13,14
15-05-13,15
14-05-13,13
13-05-13,12
12-05-13,10
11-05-13,17
10-05-13,14
09-05-13,13
08-05-13,18
07-05-13,29
06-05-13,29
05-05-13,28
04-05-13,35
03-05-13,31
02-05-13,
01-05-13,

