Datum Zeit,Carlsfeld PM10
,µg/m³
31-05-13,4
30-05-13,2
29-05-13,7
28-05-13,8
27-05-13,3
26-05-13,3
25-05-13,11
24-05-13,8
23-05-13,9
22-05-13,6
21-05-13,
20-05-13,
19-05-13,
18-05-13,
17-05-13,12
16-05-13,14
15-05-13,11
14-05-13,8
13-05-13,7
12-05-13,7
11-05-13,11
10-05-13,9
09-05-13,12
08-05-13,12
07-05-13,19
06-05-13,18
05-05-13,22
04-05-13,19
03-05-13,16
02-05-13,16
01-05-13,25

