Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-05-13,14
30-05-13,10
29-05-13,9
28-05-13,14
27-05-13,6
26-05-13,3
25-05-13,16
24-05-13,13
23-05-13,13
22-05-13,7
21-05-13,6
20-05-13,5
19-05-13,17
18-05-13,11
17-05-13,18
16-05-13,19
15-05-13,16
14-05-13,9
13-05-13,11
12-05-13,8
11-05-13,18
10-05-13,13
09-05-13,16
08-05-13,17
07-05-13,27
06-05-13,30
05-05-13,31
04-05-13,33
03-05-13,31
02-05-13,39
01-05-13,34

