Datum Zeit,Collmberg PM10
,µg/m³
31-05-13,10
30-05-13,8
29-05-13,8
28-05-13,10
27-05-13,5
26-05-13,2
25-05-13,11
24-05-13,9
23-05-13,11
22-05-13,7
21-05-13,4
20-05-13,6
19-05-13,14
18-05-13,12
17-05-13,16
16-05-13,15
15-05-13,14
14-05-13,8
13-05-13,10
12-05-13,7
11-05-13,13
10-05-13,12
09-05-13,11
08-05-13,15
07-05-13,27
06-05-13,30
05-05-13,30
04-05-13,23
03-05-13,20
02-05-13,33
01-05-13,31

