Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-05-13,12
30-05-13,7
29-05-13,10
28-05-13,13
27-05-13,4
26-05-13,2
25-05-13,15
24-05-13,14
23-05-13,
22-05-13,9
21-05-13,5
20-05-13,4
19-05-13,14
18-05-13,9
17-05-13,17
16-05-13,21
15-05-13,16
14-05-13,10
13-05-13,10
12-05-13,7
11-05-13,16
10-05-13,15
09-05-13,12
08-05-13,19
07-05-13,29
06-05-13,27
05-05-13,27
04-05-13,35
03-05-13,33
02-05-13,42
01-05-13,32

