Datum Zeit,Klingenthal PM10
,µg/m³
31-05-13,8
30-05-13,5
29-05-13,9
28-05-13,10
27-05-13,6
26-05-13,4
25-05-13,15
24-05-13,10
23-05-13,10
22-05-13,7
21-05-13,7
20-05-13,6
19-05-13,9
18-05-13,9
17-05-13,15
16-05-13,17
15-05-13,15
14-05-13,10
13-05-13,8
12-05-13,9
11-05-13,14
10-05-13,11
09-05-13,12
08-05-13,15
07-05-13,20
06-05-13,20
05-05-13,22
04-05-13,21
03-05-13,
02-05-13,25
01-05-13,26

