Datum Zeit,Niesky PM10
,µg/m³
31-05-13,10
30-05-13,10
29-05-13,6
28-05-13,8
27-05-13,4
26-05-13,1
25-05-13,10
24-05-13,13
23-05-13,10
22-05-13,5
21-05-13,3
20-05-13,4
19-05-13,12
18-05-13,13
17-05-13,17
16-05-13,
15-05-13,
14-05-13,7
13-05-13,6
12-05-13,7
11-05-13,12
10-05-13,13
09-05-13,16
08-05-13,13
07-05-13,23
06-05-13,24
05-05-13,24
04-05-13,20
03-05-13,21
02-05-13,32
01-05-13,18

