Datum Zeit,Leipzig-West PM10
,µg/m³
31-05-13,15
30-05-13,16
29-05-13,9
28-05-13,12
27-05-13,6
26-05-13,2
25-05-13,13
24-05-13,7
23-05-13,11
22-05-13,8
21-05-13,6
20-05-13,4
19-05-13,14
18-05-13,12
17-05-13,17
16-05-13,15
15-05-13,14
14-05-13,12
13-05-13,12
12-05-13,8
11-05-13,18
10-05-13,13
09-05-13,14
08-05-13,20
07-05-13,29
06-05-13,32
05-05-13,32
04-05-13,33
03-05-13,24
02-05-13,33
01-05-13,23

