Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-05-13,17
30-05-13,13
29-05-13,21
28-05-13,24
27-05-13,8
26-05-13,3
25-05-13,23
24-05-13,22
23-05-13,19
22-05-13,14
21-05-13,14
20-05-13,8
19-05-13,17
18-05-13,13
17-05-13,28
16-05-13,36
15-05-13,28
14-05-13,29
13-05-13,29
12-05-13,15
11-05-13,24
10-05-13,25
09-05-13,19
08-05-13,31
07-05-13,39
06-05-13,33
05-05-13,35
04-05-13,47
03-05-13,38
02-05-13,45
01-05-13,36

