Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-05-13,25
30-05-13,20
29-05-13,19
28-05-13,27
27-05-13,12
26-05-13,5
25-05-13,23
24-05-13,22
23-05-13,22
22-05-13,17
21-05-13,13
20-05-13,8
19-05-13,22
18-05-13,18
17-05-13,23
16-05-13,30
15-05-13,21
14-05-13,20
13-05-13,22
12-05-13,15
11-05-13,26
10-05-13,26
09-05-13,21
08-05-13,26
07-05-13,41
06-05-13,42
05-05-13,40
04-05-13,45
03-05-13,45
02-05-13,53
01-05-13,40

