Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-08-09,15
30-08-09,11
29-08-09,17
28-08-09,19
27-08-09,20
26-08-09,27
25-08-09,21
24-08-09,15
23-08-09,19
22-08-09,24
21-08-09,23
20-08-09,26
19-08-09,20
18-08-09,19
17-08-09,26
16-08-09,17
15-08-09,18
14-08-09,23
13-08-09,16
12-08-09,19
11-08-09,29
10-08-09,23
09-08-09,24
08-08-09,32
07-08-09,24
06-08-09,19
05-08-09,24
04-08-09,23
03-08-09,17
02-08-09,20
01-08-09,22

