Datum Zeit,Glauchau PM10
,µg/m³
31-08-09,20
30-08-09,12
29-08-09,17
28-08-09,25
27-08-09,23
26-08-09,
25-08-09,
24-08-09,
23-08-09,
22-08-09,
21-08-09,
20-08-09,
19-08-09,26
18-08-09,28
17-08-09,
16-08-09,
15-08-09,
14-08-09,
13-08-09,
12-08-09,
11-08-09,
10-08-09,
09-08-09,
08-08-09,31
07-08-09,28
06-08-09,
05-08-09,
04-08-09,27
03-08-09,18
02-08-09,25
01-08-09,26

