Datum Zeit,Zittau-Ost O3
,µg/m³
01-09-09 00:00,33
31-08-09 23:00,10
31-08-09 22:00,11
31-08-09 21:00,21
31-08-09 20:00,44
31-08-09 19:00,78
31-08-09 18:00,100
31-08-09 17:00,105
31-08-09 16:00,103
31-08-09 15:00,99
31-08-09 14:00,96
31-08-09 13:00,95
31-08-09 12:00,84
31-08-09 11:00,78
31-08-09 10:00,69
31-08-09 09:00,45
31-08-09 08:00,21
31-08-09 07:00,15
31-08-09 06:00,9
31-08-09 05:00,14
31-08-09 04:00,10
31-08-09 03:00,13
31-08-09 02:00,15
31-08-09 01:00,18
31-08-09 00:00,24
30-08-09 23:00,27
30-08-09 22:00,51
30-08-09 21:00,30
30-08-09 20:00,33
30-08-09 19:00,56
30-08-09 18:00,77
30-08-09 17:00,83
30-08-09 16:00,85
30-08-09 15:00,84
30-08-09 14:00,85
30-08-09 13:00,78
30-08-09 12:00,72
30-08-09 11:00,67
30-08-09 10:00,58
30-08-09 09:00,56
30-08-09 08:00,50
30-08-09 07:00,29
30-08-09 06:00,24
30-08-09 05:00,24
30-08-09 04:00,28
30-08-09 03:00,30
30-08-09 02:00,34
30-08-09 01:00,41
30-08-09 00:00,56
29-08-09 23:00,62
29-08-09 22:00,61
29-08-09 21:00,62
29-08-09 20:00,63
29-08-09 19:00,66
29-08-09 18:00,71
29-08-09 17:00,74
29-08-09 16:00,76
29-08-09 15:00,75
29-08-09 14:00,73
29-08-09 13:00,74
29-08-09 12:00,69
29-08-09 11:00,60
29-08-09 10:00,59
29-08-09 09:00,43
29-08-09 08:00,41
29-08-09 07:00,37
29-08-09 06:00,37
29-08-09 05:00,43
29-08-09 04:00,53
29-08-09 03:00,56
29-08-09 02:00,49
29-08-09 01:00,65
29-08-09 00:00,73
28-08-09 23:00,77
28-08-09 22:00,51
28-08-09 21:00,45
28-08-09 20:00,54
28-08-09 19:00,79
28-08-09 18:00,106
28-08-09 17:00,120
28-08-09 16:00,123
28-08-09 15:00,119
28-08-09 14:00,128
28-08-09 13:00,122
28-08-09 12:00,114
28-08-09 11:00,100
28-08-09 10:00,81
28-08-09 09:00,70
28-08-09 08:00,48
28-08-09 07:00,4
28-08-09 06:00,1
28-08-09 05:00,1
28-08-09 04:00,4
28-08-09 03:00,14
28-08-09 02:00,18
28-08-09 01:00,26
28-08-09 00:00,26
27-08-09 23:00,21
27-08-09 22:00,24
27-08-09 21:00,27
27-08-09 20:00,41
27-08-09 19:00,73
27-08-09 18:00,99
27-08-09 17:00,106
27-08-09 16:00,107
27-08-09 15:00,100
27-08-09 14:00,97
27-08-09 13:00,84
27-08-09 12:00,81
27-08-09 11:00,74
27-08-09 10:00,63
27-08-09 09:00,27
27-08-09 08:00,16
27-08-09 07:00,5
27-08-09 06:00,2
27-08-09 05:00,10
27-08-09 04:00,9
27-08-09 03:00,18
27-08-09 02:00,21
27-08-09 01:00,26
27-08-09 00:00,22
26-08-09 23:00,14
26-08-09 22:00,14
26-08-09 21:00,7
26-08-09 20:00,16
26-08-09 19:00,30
26-08-09 18:00,38
26-08-09 17:00,60
26-08-09 16:00,82
26-08-09 15:00,83
26-08-09 14:00,76
26-08-09 13:00,66
26-08-09 12:00,68
26-08-09 11:00,75
26-08-09 10:00,58
26-08-09 09:00,50
26-08-09 08:00,46
26-08-09 07:00,47
26-08-09 06:00,54
26-08-09 05:00,44
26-08-09 04:00,58
26-08-09 03:00,72
26-08-09 02:00,76
26-08-09 01:00,88
26-08-09 00:00,76
25-08-09 23:00,32
25-08-09 22:00,27
25-08-09 21:00,40
25-08-09 20:00,59
25-08-09 19:00,91
25-08-09 18:00,111
25-08-09 17:00,118
25-08-09 16:00,118
25-08-09 15:00,112
25-08-09 14:00,106
25-08-09 13:00,99
25-08-09 12:00,94
25-08-09 11:00,88
25-08-09 10:00,80
25-08-09 09:00,77
25-08-09 08:00,74
25-08-09 07:00,38
25-08-09 06:00,20
25-08-09 05:00,36
25-08-09 04:00,48
25-08-09 03:00,42
25-08-09 02:00,46
25-08-09 01:00,55
25-08-09 00:00,62
24-08-09 23:00,67
24-08-09 22:00,68
24-08-09 21:00,55
24-08-09 20:00,73
24-08-09 19:00,86
24-08-09 18:00,93
24-08-09 17:00,93
24-08-09 16:00,92
24-08-09 15:00,93
24-08-09 14:00,93
24-08-09 13:00,90
24-08-09 12:00,85
24-08-09 11:00,84
24-08-09 10:00,78
24-08-09 09:00,58
24-08-09 08:00,19
24-08-09 07:00,9
24-08-09 06:00,5
24-08-09 05:00,7
24-08-09 04:00,10
24-08-09 03:00,13
24-08-09 02:00,12
24-08-09 01:00,16
24-08-09 00:00,15
23-08-09 23:00,17
23-08-09 22:00,26
23-08-09 21:00,33
23-08-09 20:00,54
23-08-09 19:00,81
23-08-09 18:00,86
23-08-09 17:00,80
23-08-09 16:00,84
23-08-09 15:00,83
23-08-09 14:00,83
23-08-09 13:00,84
23-08-09 12:00,83
23-08-09 11:00,77
23-08-09 10:00,66
23-08-09 09:00,48
23-08-09 08:00,26
23-08-09 07:00,7
23-08-09 06:00,2
23-08-09 05:00,2
23-08-09 04:00,3
23-08-09 03:00,4
23-08-09 02:00,5
23-08-09 01:00,10
23-08-09 00:00,12
22-08-09 23:00,18
22-08-09 22:00,27
22-08-09 21:00,37
22-08-09 20:00,49
22-08-09 19:00,70
22-08-09 18:00,80
22-08-09 17:00,80
22-08-09 16:00,78
22-08-09 15:00,78
22-08-09 14:00,81
22-08-09 13:00,72
22-08-09 12:00,66
22-08-09 11:00,60
22-08-09 10:00,53
22-08-09 09:00,44
22-08-09 08:00,43
22-08-09 07:00,37
22-08-09 06:00,40
22-08-09 05:00,42
22-08-09 04:00,48
22-08-09 03:00,47
22-08-09 02:00,38
22-08-09 01:00,32
22-08-09 00:00,14
21-08-09 23:00,16
21-08-09 22:00,25
21-08-09 21:00,44
21-08-09 20:00,50
21-08-09 19:00,73
21-08-09 18:00,85
21-08-09 17:00,86
21-08-09 16:00,112
21-08-09 15:00,119
21-08-09 14:00,125
21-08-09 13:00,123
21-08-09 12:00,123
21-08-09 11:00,112
21-08-09 10:00,106
21-08-09 09:00,106
21-08-09 08:00,98
21-08-09 07:00,60
21-08-09 06:00,52
21-08-09 05:00,74
21-08-09 04:00,71
21-08-09 03:00,69
21-08-09 02:00,64
21-08-09 01:00,57
21-08-09 00:00,48
20-08-09 23:00,33
20-08-09 22:00,20
20-08-09 21:00,32
20-08-09 20:00,66
20-08-09 19:00,104
20-08-09 18:00,126
20-08-09 17:00,132
20-08-09 16:00,125
20-08-09 15:00,121
20-08-09 14:00,121
20-08-09 13:00,116
20-08-09 12:00,111
20-08-09 11:00,100
20-08-09 10:00,88
20-08-09 09:00,86
20-08-09 08:00,79
20-08-09 07:00,50
20-08-09 06:00,24
20-08-09 05:00,11
20-08-09 04:00,8
20-08-09 03:00,10
20-08-09 02:00,11
20-08-09 01:00,14
20-08-09 00:00,21
19-08-09 23:00,37
19-08-09 22:00,50
19-08-09 21:00,58
19-08-09 20:00,52
19-08-09 19:00,87
19-08-09 18:00,110
19-08-09 17:00,115
19-08-09 16:00,113
19-08-09 15:00,104
19-08-09 14:00,97
19-08-09 13:00,
19-08-09 12:00,
19-08-09 11:00,
19-08-09 10:00,77
19-08-09 09:00,45
