Datum Zeit,Borna PM10
,µg/m³
31-08-09,15
30-08-09,10
29-08-09,22
28-08-09,21
27-08-09,17
26-08-09,34
25-08-09,21
24-08-09,16
23-08-09,18
22-08-09,19
21-08-09,21
20-08-09,27
19-08-09,21
18-08-09,17
17-08-09,
16-08-09,
15-08-09,19
14-08-09,21
13-08-09,15
12-08-09,21
11-08-09,32
10-08-09,
09-08-09,17
08-08-09,25
07-08-09,22
06-08-09,21
05-08-09,23
04-08-09,19
03-08-09,14
02-08-09,22
01-08-09,24

