Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-09,
30-08-09,3.51
29-08-09,
28-08-09,9.04
27-08-09,
26-08-09,8.70
25-08-09,
24-08-09,6.55
23-08-09,
22-08-09,6.10
21-08-09,
20-08-09,12.54
19-08-09,
18-08-09,6.47
17-08-09,
16-08-09,8.25
15-08-09,
14-08-09,10.18
13-08-09,
12-08-09,7.07
11-08-09,
10-08-09,12.67
09-08-09,
08-08-09,11.07
07-08-09,
06-08-09,6.62
05-08-09,
04-08-09,5.49
03-08-09,
02-08-09,8.77
01-08-09,

