Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-09,14
30-08-09,8
29-08-09,15
28-08-09,15
27-08-09,11
26-08-09,26
25-08-09,19
24-08-09,10
23-08-09,15
22-08-09,14
21-08-09,20
20-08-09,24
19-08-09,19
18-08-09,15
17-08-09,20
16-08-09,16
15-08-09,17
14-08-09,16
13-08-09,10
12-08-09,14
11-08-09,26
10-08-09,19
09-08-09,15
08-08-09,21
07-08-09,17
06-08-09,16
05-08-09,17
04-08-09,10
03-08-09,11
02-08-09,19
01-08-09,16

