Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-08-09,13
30-08-09,9
29-08-09,12
28-08-09,16
27-08-09,13
26-08-09,19
25-08-09,18
24-08-09,12
23-08-09,12
22-08-09,20
21-08-09,17
20-08-09,20
19-08-09,18
18-08-09,14
17-08-09,17
16-08-09,15
15-08-09,15
14-08-09,15
13-08-09,10
12-08-09,13
11-08-09,23
10-08-09,20
09-08-09,17
08-08-09,20
07-08-09,19
06-08-09,15
05-08-09,17
04-08-09,16
03-08-09,14
02-08-09,17
01-08-09,20

