Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-08-09,22
30-08-09,13
29-08-09,20
28-08-09,25
27-08-09,23
26-08-09,32
25-08-09,26
24-08-09,18
23-08-09,19
22-08-09,30
21-08-09,26
20-08-09,31
19-08-09,25
18-08-09,22
17-08-09,29
16-08-09,21
15-08-09,24
14-08-09,28
13-08-09,17
12-08-09,23
11-08-09,37
10-08-09,29
09-08-09,20
08-08-09,26
07-08-09,23
06-08-09,19
05-08-09,26
04-08-09,23
03-08-09,21
02-08-09,23
01-08-09,24

