Datum Zeit,Leipzig-West PM2.5
,µg/m³
31-12-18,
30-12-18,
29-12-18,
28-12-18,
27-12-18,
26-12-18,
25-12-18,
24-12-18,
23-12-18,
22-12-18,
21-12-18,
20-12-18,
19-12-18,
18-12-18,
17-12-18,12.15
16-12-18,18.51
15-12-18,22.59
14-12-18,22.11
13-12-18,16.74
12-12-18,6.19
11-12-18,2.84
10-12-18,2.42
09-12-18,1.50
08-12-18,1.64
07-12-18,2.52
06-12-18,5.19
05-12-18,7.30
04-12-18,3.96
03-12-18,2.28
02-12-18,4.93
01-12-18,12.15

