Datum Zeit,Collmberg PM2.5
,µg/m³
31-12-18,
30-12-18,
29-12-18,
28-12-18,
27-12-18,
26-12-18,
25-12-18,
24-12-18,
23-12-18,
22-12-18,
21-12-18,
20-12-18,
19-12-18,
18-12-18,
17-12-18,10.05
16-12-18,17.95
15-12-18,20.27
14-12-18,15.91
13-12-18,9.47
12-12-18,2.41
11-12-18,2.17
10-12-18,2.07
09-12-18,1.15
08-12-18,1.31
07-12-18,2.05
06-12-18,
05-12-18,4.99
04-12-18,2.78
03-12-18,1.58
02-12-18,3.18
01-12-18,8.84

