Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2016-02-01,,,,,,6,,,
2016-02-01,01:00,,1,8,56,,,,
2016-02-01,02:00,,1,7,51,,,,
2016-02-01,03:00,,1,7,48,,,,
2016-02-01,04:00,,1,7,47,,,,
2016-02-01,05:00,,1,8,42,,,,
2016-02-01,06:00,,1,10,42,,,,
2016-02-01,07:00,,3,22,31,,,,
2016-02-01,08:00,,25,49,7,,,,
2016-02-01,09:00,,93,67,1,,,,
2016-02-01,10:00,,85,64,1,,,,
2016-02-01,11:00,,35,39,16,,,,
2016-02-01,12:00,,5,18,31,,,,
2016-02-01,13:00,,3,15,39,,,,
2016-02-01,14:00,,4,14,41,,,,
2016-02-01,15:00,,4,15,44,,,,
2016-02-01,16:00,,4,18,44,,,,
2016-02-01,17:00,,3,15,48,,,,
2016-02-01,18:00,,2,11,56,,,,
2016-02-01,19:00,,1,9,62,,,,
2016-02-01,20:00,,1,9,63,,,,
2016-02-01,21:00,,1,7,65,,,,
2016-02-01,22:00,,1,7,67,,,,
2016-02-01,23:00,,1,6,69,,,,
2016-02-02,,,,,,5,,,
2016-02-02,00:00,,1,4,70,,,,
2016-02-02,01:00,,1,3,69,,,,
2016-02-02,02:00,,1,3,69,,,,
2016-02-02,03:00,,1,3,68,,,,
2016-02-02,04:00,,1,3,68,,,,
2016-02-02,05:00,,1,4,68,,,,
2016-02-02,06:00,,1,5,67,,,,
2016-02-02,07:00,,1,8,63,,,,
2016-02-02,08:00,,3,13,59,,,,
2016-02-02,09:00,,3,14,58,,,,
2016-02-02,10:00,,2,10,62,,,,
2016-02-02,11:00,,2,9,65,,,,
2016-02-02,12:00,,3,9,65,,,,
2016-02-02,13:00,,2,9,64,,,,
2016-02-02,14:00,,2,10,62,,,,
2016-02-02,15:00,,3,10,62,,,,
2016-02-02,16:00,,2,14,60,,,,
2016-02-02,17:00,,3,17,56,,,,
2016-02-02,18:00,,3,16,56,,,,
2016-02-02,19:00,,2,14,59,,,,
2016-02-02,20:00,,2,12,65,,,,
2016-02-02,21:00,,1,11,65,,,,
2016-02-02,22:00,,1,10,64,,,,
2016-02-02,23:00,,1,8,66,,,,
2016-02-03,,,,,,7,,,
2016-02-03,00:00,,1,6,72,,,,
2016-02-03,01:00,,1,4,76,,,,
2016-02-03,02:00,,1,4,73,,,,
2016-02-03,03:00,,1,5,72,,,,
2016-02-03,04:00,,1,5,72,,,,
2016-02-03,05:00,,1,7,66,,,,
2016-02-03,06:00,,1,9,63,,,,
2016-02-03,07:00,,1,15,58,,,,
2016-02-03,08:00,,2,26,47,,,,
2016-02-03,09:00,,4,34,40,,,,
2016-02-03,10:00,,5,23,50,,,,
2016-02-03,11:00,,3,15,59,,,,
2016-02-03,12:00,,4,16,58,,,,
2016-02-03,13:00,,3,11,63,,,,
2016-02-03,14:00,,3,11,65,,,,
2016-02-03,15:00,,4,15,61,,,,
2016-02-03,16:00,,6,21,55,,,,
2016-02-03,17:00,,5,30,44,,,,
2016-02-03,18:00,,6,43,31,,,,
2016-02-03,19:00,,5,33,40,,,,
2016-02-03,20:00,,2,20,51,,,,
2016-02-03,21:00,,1,22,47,,,,
2016-02-03,22:00,,1,14,52,,,,
2016-02-03,23:00,,1,13,54,,,,
2016-02-04,,,,,,6,,,
2016-02-04,00:00,,1,10,55,,,,
2016-02-04,01:00,,1,9,56,,,,
2016-02-04,02:00,,1,8,60,,,,
2016-02-04,03:00,,1,8,58,,,,
2016-02-04,04:00,,1,8,55,,,,
2016-02-04,05:00,,1,9,51,,,,
