Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-02-01,,,,,,14,,,
2015-02-01,01:00,,4,17,,,,,
2015-02-01,02:00,,3,16,,,,,
2015-02-01,03:00,,1,12,,,,,
2015-02-01,04:00,,1,12,,,,,
2015-02-01,05:00,,4,18,,,,,
2015-02-01,06:00,,1,13,,,,,
2015-02-01,07:00,,8,26,,,,,
2015-02-01,08:00,,22,36,,,,,
2015-02-01,09:00,,33,35,,,,,
2015-02-01,10:00,,27,29,,,,,
2015-02-01,11:00,,6,17,,,,,
2015-02-01,12:00,,5,15,,,,,
2015-02-01,13:00,,3,12,,,,,
2015-02-01,14:00,,4,13,,,,,
2015-02-01,15:00,,3,15,,,,,
2015-02-01,16:00,,3,17,,,,,
2015-02-01,17:00,,3,17,,,,,
2015-02-01,18:00,,3,18,,,,,
2015-02-01,19:00,,7,29,,,,,
2015-02-01,20:00,,8,29,,,,,
2015-02-01,21:00,,5,25,,,,,
2015-02-01,22:00,,3,20,,,,,
2015-02-01,23:00,,2,19,,,,,
2015-02-02,,,,,,16,,,
2015-02-02,00:00,,1,17,,,,,
2015-02-02,01:00,,1,15,,,,,
2015-02-02,02:00,,1,20,,,,,
2015-02-02,03:00,,1,25,,,,,
2015-02-02,04:00,,2,16,,,,,
2015-02-02,05:00,,6,26,,,,,
2015-02-02,06:00,,22,37,,,,,
2015-02-02,07:00,,18,30,,,,,
2015-02-02,08:00,,44,43,,,,,
2015-02-02,09:00,,28,40,,,,,
2015-02-02,10:00,,27,33,,,,,
2015-02-02,11:00,,18,25,,,,,
2015-02-02,12:00,,14,22,,,,,
2015-02-02,13:00,,12,19,,,,,
2015-02-02,14:00,,12,18,,,,,
2015-02-02,15:00,,11,19,,,,,
2015-02-02,16:00,,18,30,,,,,
2015-02-02,17:00,,21,34,,,,,
2015-02-02,18:00,,13,32,,,,,
2015-02-02,19:00,,9,25,,,,,
2015-02-02,20:00,,5,18,,,,,
2015-02-02,21:00,,4,24,,,,,
2015-02-02,22:00,,4,26,,,,,
2015-02-02,23:00,,3,26,,,,,
2015-02-03,,,,,,13,,,
2015-02-03,00:00,,1,24,,,,,
2015-02-03,01:00,,1,22,,,,,
2015-02-03,02:00,,1,13,,,,,
2015-02-03,03:00,,1,17,,,,,
2015-02-03,04:00,,2,15,,,,,
2015-02-03,05:00,,2,12,,,,,
2015-02-03,06:00,,10,27,,,,,
2015-02-03,07:00,,17,39,,,,,
2015-02-03,08:00,,28,49,,,,,
2015-02-03,09:00,,14,32,,,,,
2015-02-03,10:00,,13,26,,,,,
2015-02-03,11:00,,17,28,,,,,
2015-02-03,12:00,,16,23,,,,,
2015-02-03,13:00,,12,21,,,,,
2015-02-03,14:00,,11,21,,,,,
2015-02-03,15:00,,18,28,,,,,
2015-02-03,16:00,,18,30,,,,,
2015-02-03,17:00,,17,36,,,,,
2015-02-03,18:00,,23,42,,,,,
2015-02-03,19:00,,8,26,,,,,
2015-02-03,20:00,,9,29,,,,,
2015-02-03,21:00,,11,39,,,,,
2015-02-03,22:00,,4,33,,,,,
2015-02-03,23:00,,8,38,,,,,
2015-02-04,,,,,,20,,,
2015-02-04,00:00,,1,26,,,,,
2015-02-04,01:00,,1,26,,,,,
2015-02-04,02:00,,1,18,,,,,
2015-02-04,03:00,,2,14,,,,,
2015-02-04,04:00,,4,17,,,,,
2015-02-04,05:00,,3,21,,,,,
2015-02-04,06:00,,8,22,,,,,
2015-02-04,07:00,,29,34,,,,,
2015-02-04,08:00,,30,35,,,,,
2015-02-04,09:00,,28,32,,,,,
2015-02-04,10:00,,21,25,,,,,
2015-02-04,11:00,,22,24,,,,,
2015-02-04,12:00,,19,22,,,,,
2015-02-04,13:00,,18,25,,,,,
2015-02-04,14:00,,21,26,,,,,
2015-02-04,15:00,,28,28,,,,,
2015-02-04,16:00,,38,34,,,,,
2015-02-04,17:00,,31,35,,,,,
2015-02-04,18:00,,41,48,,,,,
2015-02-04,19:00,,25,47,,,,,
2015-02-04,20:00,,22,47,,,,,
2015-02-04,21:00,,37,44,,,,,
2015-02-04,22:00,,71,42,,,,,
2015-02-04,23:00,,91,41,,,,,
2015-02-05,,,,,,25,,,
2015-02-05,00:00,,82,43,,,,,
2015-02-05,01:00,,63,42,,,,,
2015-02-05,02:00,,46,39,,,,,
2015-02-05,03:00,,22,37,,,,,
2015-02-05,04:00,,24,37,,,,,
2015-02-05,05:00,,23,37,,,,,
2015-02-05,06:00,,50,38,,,,,
2015-02-05,07:00,,40,39,,,,,
2015-02-05,08:00,,66,44,,,,,
2015-02-05,09:00,,42,39,,,,,
2015-02-05,10:00,,55,40,,,,,
2015-02-05,11:00,,59,42,,,,,
2015-02-05,12:00,,26,32,,,,,
2015-02-05,13:00,,14,21,,,,,
2015-02-05,14:00,,14,24,,,,,
2015-02-05,15:00,,13,22,,,,,
