Datum Zeit,Leipzig-West PM10
,µg/m³
31-03-16,12
30-03-16,6
29-03-16,6
28-03-16,5
27-03-16,11
26-03-16,15
25-03-16,20
24-03-16,25
23-03-16,17
22-03-16,13
21-03-16,9
20-03-16,9
19-03-16,18
18-03-16,38
17-03-16,35
16-03-16,21
15-03-16,19
14-03-16,21
13-03-16,18
12-03-16,19
11-03-16,35
10-03-16,48
09-03-16,31
08-03-16,45
07-03-16,22
06-03-16,18
05-03-16,17
04-03-16,18
03-03-16,15
02-03-16,11
01-03-16,25

