Datum Zeit,Freiberg PM10
,µg/m³
31-03-16,14
30-03-16,6
29-03-16,6
28-03-16,5
27-03-16,11
26-03-16,16
25-03-16,18
24-03-16,27
23-03-16,20
22-03-16,13
21-03-16,9
20-03-16,10
19-03-16,16
18-03-16,41
17-03-16,39
16-03-16,28
15-03-16,18
14-03-16,29
13-03-16,23
12-03-16,17
11-03-16,35
10-03-16,50
09-03-16,30
08-03-16,31
07-03-16,11
06-03-16,12
05-03-16,27
04-03-16,17
03-03-16,11
02-03-16,10
01-03-16,24

