Datum Zeit,Brockau PM10
,µg/m³
31-03-16,14
30-03-16,5
29-03-16,4
28-03-16,2
27-03-16,8
26-03-16,9
25-03-16,18
24-03-16,13
23-03-16,10
22-03-16,14
21-03-16,6
20-03-16,9
19-03-16,16
18-03-16,42
17-03-16,34
16-03-16,23
15-03-16,21
14-03-16,26
13-03-16,19
12-03-16,18
11-03-16,41
10-03-16,50
09-03-16,26
08-03-16,28
07-03-16,10
06-03-16,7
05-03-16,17
04-03-16,10
03-03-16,10
02-03-16,9
01-03-16,25

