Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-16,22
30-03-16,15
29-03-16,14
28-03-16,8
27-03-16,16
26-03-16,20
25-03-16,25
24-03-16,38
23-03-16,29
22-03-16,21
21-03-16,16
20-03-16,13
19-03-16,27
18-03-16,53
17-03-16,59
16-03-16,35
15-03-16,26
14-03-16,36
13-03-16,25
12-03-16,28
11-03-16,50
10-03-16,64
09-03-16,45
08-03-16,64
07-03-16,41
06-03-16,22
05-03-16,29
04-03-16,29
03-03-16,29
02-03-16,19
01-03-16,38

