Datum Zeit,Bautzen PM10
,µg/m³
31-03-16,15
30-03-16,6
29-03-16,5
28-03-16,10
27-03-16,20
26-03-16,24
25-03-16,24
24-03-16,19
23-03-16,15
22-03-16,
21-03-16,12
20-03-16,11
19-03-16,15
18-03-16,29
17-03-16,38
16-03-16,30
15-03-16,17
14-03-16,26
13-03-16,23
12-03-16,16
11-03-16,28
10-03-16,40
09-03-16,32
08-03-16,29
07-03-16,14
06-03-16,15
05-03-16,26
04-03-16,18
03-03-16,17
02-03-16,21
01-03-16,25

