Datum Zeit,Zittau-Ost PM10
,µg/m³
31-03-16,21
30-03-16,13
29-03-16,9
28-03-16,14
27-03-16,16
26-03-16,15
25-03-16,33
24-03-16,20
23-03-16,19
22-03-16,12
21-03-16,10
20-03-16,14
19-03-16,12
18-03-16,37
17-03-16,41
16-03-16,35
15-03-16,16
14-03-16,26
13-03-16,24
12-03-16,17
11-03-16,26
10-03-16,38
09-03-16,37
08-03-16,45
07-03-16,16
06-03-16,14
05-03-16,30
04-03-16,25
03-03-16,21
02-03-16,26
01-03-16,26

