Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-16,23
30-03-16,8
29-03-16,7
28-03-16,7
27-03-16,9
26-03-16,11
25-03-16,20
24-03-16,19
23-03-16,12
22-03-16,15
21-03-16,10
20-03-16,12
19-03-16,23
18-03-16,48
17-03-16,45
16-03-16,35
15-03-16,29
14-03-16,40
13-03-16,26
12-03-16,27
11-03-16,57
10-03-16,68
09-03-16,30
08-03-16,34
07-03-16,12
06-03-16,8
05-03-16,21
04-03-16,15
03-03-16,16
02-03-16,18
01-03-16,27

