Datum Zeit,Carlsfeld PM10
,µg/m³
31-03-16,6
30-03-16,4
29-03-16,3
28-03-16,4
27-03-16,6
26-03-16,4
25-03-16,11
24-03-16,11
23-03-16,9
22-03-16,7
21-03-16,4
20-03-16,8
19-03-16,8
18-03-16,30
17-03-16,19
16-03-16,15
15-03-16,12
14-03-16,18
13-03-16,7
12-03-16,11
11-03-16,21
10-03-16,23
09-03-16,16
08-03-16,13
07-03-16,5
06-03-16,5
05-03-16,14
04-03-16,7
03-03-16,6
02-03-16,5
01-03-16,15

