Datum Zeit,Glauchau PM10
,µg/m³
31-03-16,16
30-03-16,11
29-03-16,9
28-03-16,10
27-03-16,15
26-03-16,18
25-03-16,22
24-03-16,29
23-03-16,19
22-03-16,20
21-03-16,14
20-03-16,13
19-03-16,25
18-03-16,49
17-03-16,42
16-03-16,26
15-03-16,25
14-03-16,33
13-03-16,27
12-03-16,20
11-03-16,46
10-03-16,51
09-03-16,32
08-03-16,40
07-03-16,21
06-03-16,15
05-03-16,27
04-03-16,22
03-03-16,22
02-03-16,15
01-03-16,30

