Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-12-08,47
30-12-08,34
29-12-08,56
28-12-08,37
27-12-08,26
26-12-08,22
25-12-08,14
24-12-08,15
23-12-08,23
22-12-08,19
21-12-08,17
20-12-08,13
19-12-08,17
18-12-08,25
17-12-08,33
16-12-08,37
15-12-08,19
14-12-08,15
13-12-08,30
12-12-08,24
11-12-08,37
10-12-08,45
09-12-08,29
08-12-08,22
07-12-08,20
06-12-08,17
05-12-08,25
04-12-08,21
03-12-08,16
02-12-08,15
01-12-08,28

