Datum Zeit,Zittau-Ost PM10
,µg/m³
31-12-08,32
30-12-08,28
29-12-08,113
28-12-08,66
27-12-08,32
26-12-08,26
25-12-08,15
24-12-08,10
23-12-08,16
22-12-08,10
21-12-08,16
20-12-08,11
19-12-08,15
18-12-08,16
17-12-08,25
16-12-08,37
15-12-08,18
14-12-08,15
13-12-08,31
12-12-08,36
11-12-08,78
10-12-08,49
09-12-08,28
08-12-08,20
07-12-08,13
06-12-08,14
05-12-08,22
04-12-08,21
03-12-08,17
02-12-08,14
01-12-08,19

