Datum Zeit,Schwartenberg PM10
,µg/m³
31-12-08,44
30-12-08,40
29-12-08,39
28-12-08,25
27-12-08,15
26-12-08,12
25-12-08,5
24-12-08,2
23-12-08,15
22-12-08,5
21-12-08,8
20-12-08,7
19-12-08,3
18-12-08,2
17-12-08,4
16-12-08,8
15-12-08,10
14-12-08,9
13-12-08,14
12-12-08,7
11-12-08,16
10-12-08,21
09-12-08,12
08-12-08,7
07-12-08,4
06-12-08,5
05-12-08,16
04-12-08,12
03-12-08,9
02-12-08,9
01-12-08,12

