Datum Zeit,Dresden-Winckelmannstr. PM2.5
,µg/m³
31-12-08,42.71
30-12-08,30.55
29-12-08,47.78
28-12-08,
27-12-08,21.83
26-12-08,
25-12-08,9.52
24-12-08,
23-12-08,4.97
22-12-08,
21-12-08,7.22
20-12-08,
19-12-08,10.71
18-12-08,
17-12-08,27.22
16-12-08,
15-12-08,14.60
14-12-08,
13-12-08,24.87
12-12-08,
11-12-08,30.49
10-12-08,
09-12-08,21.29
08-12-08,
07-12-08,15.22
06-12-08,
05-12-08,19.15
04-12-08,
03-12-08,9.62
02-12-08,
01-12-08,19.88

