Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-12-08,38.39
30-12-08,
29-12-08,33.83
28-12-08,
27-12-08,13.22
26-12-08,
25-12-08,
24-12-08,
23-12-08,4.37
22-12-08,
21-12-08,2.92
20-12-08,
19-12-08,
18-12-08,
17-12-08,2.58
16-12-08,
15-12-08,2.97
14-12-08,
13-12-08,8.31
12-12-08,
11-12-08,10.57
10-12-08,
09-12-08,9.58
08-12-08,
07-12-08,0.86
06-12-08,
05-12-08,9.14
04-12-08,
03-12-08,7.28
02-12-08,
01-12-08,8.42

