Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-12-08,42.62
30-12-08,
29-12-08,45.25
28-12-08,
27-12-08,22.19
26-12-08,
25-12-08,9.62
24-12-08,
23-12-08,8.92
22-12-08,
21-12-08,7.77
20-12-08,
19-12-08,13.59
18-12-08,
17-12-08,25.84
16-12-08,
15-12-08,15.94
14-12-08,
13-12-08,25.21
12-12-08,
11-12-08,34.18
10-12-08,
09-12-08,21.67
08-12-08,
07-12-08,14.89
06-12-08,
05-12-08,22.99
04-12-08,
03-12-08,14.50
02-12-08,
01-12-08,23.16

