Datum Zeit,Zwickau-Werdauer Straße NO
,µg/m³
01-01-09 00:00,57
31-12-08 23:00,67
31-12-08 22:00,80
31-12-08 21:00,96
31-12-08 20:00,111
31-12-08 19:00,135
31-12-08 18:00,105
31-12-08 17:00,60
31-12-08 16:00,22
31-12-08 15:00,56
31-12-08 14:00,60
31-12-08 13:00,61
31-12-08 12:00,61
31-12-08 11:00,71
31-12-08 10:00,76
31-12-08 09:00,62
31-12-08 08:00,40
31-12-08 07:00,34
31-12-08 06:00,24
31-12-08 05:00,21
31-12-08 04:00,28
31-12-08 03:00,29
31-12-08 02:00,35
31-12-08 01:00,39
31-12-08 00:00,75
30-12-08 23:00,97
30-12-08 22:00,118
30-12-08 21:00,147
30-12-08 20:00,152
30-12-08 19:00,234
30-12-08 18:00,230
30-12-08 17:00,130
30-12-08 16:00,80
30-12-08 15:00,60
30-12-08 14:00,67
30-12-08 13:00,67
30-12-08 12:00,76
30-12-08 11:00,96
30-12-08 10:00,103
30-12-08 09:00,107
30-12-08 08:00,91
30-12-08 07:00,105
30-12-08 06:00,61
30-12-08 05:00,41
30-12-08 04:00,38
30-12-08 03:00,37
30-12-08 02:00,47
30-12-08 01:00,61
30-12-08 00:00,64
29-12-08 23:00,81
29-12-08 22:00,70
29-12-08 21:00,73
29-12-08 20:00,103
29-12-08 19:00,122
29-12-08 18:00,62
29-12-08 17:00,60
29-12-08 16:00,64
29-12-08 15:00,71
29-12-08 14:00,64
29-12-08 13:00,54
29-12-08 12:00,51
29-12-08 11:00,60
29-12-08 10:00,140
29-12-08 09:00,147
29-12-08 08:00,102
29-12-08 07:00,89
29-12-08 06:00,79
29-12-08 05:00,47
29-12-08 04:00,39
29-12-08 03:00,36
29-12-08 02:00,40
29-12-08 01:00,22
29-12-08 00:00,16
28-12-08 23:00,19
28-12-08 22:00,13
28-12-08 21:00,12
28-12-08 20:00,14
28-12-08 19:00,22
28-12-08 18:00,9
28-12-08 17:00,14
28-12-08 16:00,14
28-12-08 15:00,10
28-12-08 14:00,17
28-12-08 13:00,11
28-12-08 12:00,14
28-12-08 11:00,9
28-12-08 10:00,8
28-12-08 09:00,3
28-12-08 08:00,1
28-12-08 07:00,1
28-12-08 06:00,2
28-12-08 05:00,2
28-12-08 04:00,1
28-12-08 03:00,2
28-12-08 02:00,5
28-12-08 01:00,15
28-12-08 00:00,10
27-12-08 23:00,11
27-12-08 22:00,13
27-12-08 21:00,10
27-12-08 20:00,16
27-12-08 19:00,16
27-12-08 18:00,21
27-12-08 17:00,22
27-12-08 16:00,19
27-12-08 15:00,19
27-12-08 14:00,23
27-12-08 13:00,21
27-12-08 12:00,29
27-12-08 11:00,23
27-12-08 10:00,14
27-12-08 09:00,5
27-12-08 08:00,4
27-12-08 07:00,6
27-12-08 06:00,5
27-12-08 05:00,3
27-12-08 04:00,3
27-12-08 03:00,4
27-12-08 02:00,7
27-12-08 01:00,7
27-12-08 00:00,5
26-12-08 23:00,8
26-12-08 22:00,7
26-12-08 21:00,10
26-12-08 20:00,10
26-12-08 19:00,8
26-12-08 18:00,12
26-12-08 17:00,15
26-12-08 16:00,14
26-12-08 15:00,11
26-12-08 14:00,8
26-12-08 13:00,9
26-12-08 12:00,13
26-12-08 11:00,12
26-12-08 10:00,7
26-12-08 09:00,3
26-12-08 08:00,2
26-12-08 07:00,3
26-12-08 06:00,4
26-12-08 05:00,2
26-12-08 04:00,2
26-12-08 03:00,5
26-12-08 02:00,3
26-12-08 01:00,5
26-12-08 00:00,8
25-12-08 23:00,4
25-12-08 22:00,7
25-12-08 21:00,11
25-12-08 20:00,4
25-12-08 19:00,4
25-12-08 18:00,6
25-12-08 17:00,6
25-12-08 16:00,6
25-12-08 15:00,9
25-12-08 14:00,4
25-12-08 13:00,9
25-12-08 12:00,11
25-12-08 11:00,5
25-12-08 10:00,2
25-12-08 09:00,2
25-12-08 08:00,1
25-12-08 07:00,3
25-12-08 06:00,4
25-12-08 05:00,1
25-12-08 04:00,1
25-12-08 03:00,3
25-12-08 02:00,2
25-12-08 01:00,4
25-12-08 00:00,7
24-12-08 23:00,3
24-12-08 22:00,3
24-12-08 21:00,5
24-12-08 20:00,2
24-12-08 19:00,8
24-12-08 18:00,15
24-12-08 17:00,8
24-12-08 16:00,8
24-12-08 15:00,20
24-12-08 14:00,17
24-12-08 13:00,17
24-12-08 12:00,26
24-12-08 11:00,27
24-12-08 10:00,21
24-12-08 09:00,17
24-12-08 08:00,8
24-12-08 07:00,15
24-12-08 06:00,5
24-12-08 05:00,4
24-12-08 04:00,4
24-12-08 03:00,5
24-12-08 02:00,6
24-12-08 01:00,12
24-12-08 00:00,8
23-12-08 23:00,19
23-12-08 22:00,14
23-12-08 21:00,12
23-12-08 20:00,32
23-12-08 19:00,40
23-12-08 18:00,32
