Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-08,51
30-12-08,36
29-12-08,64
28-12-08,42
27-12-08,30
26-12-08,27
25-12-08,14
24-12-08,13
23-12-08,31
22-12-08,14
21-12-08,19
20-12-08,18
19-12-08,23
18-12-08,30
17-12-08,43
16-12-08,55
15-12-08,27
14-12-08,17
13-12-08,35
12-12-08,33
11-12-08,50
10-12-08,63
09-12-08,35
08-12-08,39
07-12-08,20
06-12-08,19
05-12-08,36
04-12-08,29
03-12-08,25
02-12-08,30
01-12-08,36

