Datum Zeit,Schkeuditz O3
,µg/m³
01-01-09 00:00,2
31-12-08 23:00,1
31-12-08 22:00,2
31-12-08 21:00,1
31-12-08 20:00,2
31-12-08 19:00,3
31-12-08 18:00,3
31-12-08 17:00,5
31-12-08 16:00,13
31-12-08 15:00,16
31-12-08 14:00,17
31-12-08 13:00,15
31-12-08 12:00,8
31-12-08 11:00,5
31-12-08 10:00,3
31-12-08 09:00,1
31-12-08 08:00,1
31-12-08 07:00,1
31-12-08 06:00,1
31-12-08 05:00,1
31-12-08 04:00,1
31-12-08 03:00,1
31-12-08 02:00,1
31-12-08 01:00,1
31-12-08 00:00,1
30-12-08 23:00,1
30-12-08 22:00,3
30-12-08 21:00,2
30-12-08 20:00,1
30-12-08 19:00,1
30-12-08 18:00,1
30-12-08 17:00,2
30-12-08 16:00,7
30-12-08 15:00,11
30-12-08 14:00,9
30-12-08 13:00,10
30-12-08 12:00,11
30-12-08 11:00,5
30-12-08 10:00,3
30-12-08 09:00,2
30-12-08 08:00,1
30-12-08 07:00,1
30-12-08 06:00,1
30-12-08 05:00,1
30-12-08 04:00,8
30-12-08 03:00,2
30-12-08 02:00,1
30-12-08 01:00,1
30-12-08 00:00,9
29-12-08 23:00,14
29-12-08 22:00,11
29-12-08 21:00,14
29-12-08 20:00,20
29-12-08 19:00,22
29-12-08 18:00,20
29-12-08 17:00,25
29-12-08 16:00,29
29-12-08 15:00,35
29-12-08 14:00,36
29-12-08 13:00,37
29-12-08 12:00,37
29-12-08 11:00,34
29-12-08 10:00,32
29-12-08 09:00,30
29-12-08 08:00,30
29-12-08 07:00,29
29-12-08 06:00,29
29-12-08 05:00,30
29-12-08 04:00,26
29-12-08 03:00,23
29-12-08 02:00,25
29-12-08 01:00,24
29-12-08 00:00,23
28-12-08 23:00,24
28-12-08 22:00,22
28-12-08 21:00,26
28-12-08 20:00,28
28-12-08 19:00,22
28-12-08 18:00,24
28-12-08 17:00,33
28-12-08 16:00,44
28-12-08 15:00,46
28-12-08 14:00,43
28-12-08 13:00,43
28-12-08 12:00,40
28-12-08 11:00,35
28-12-08 10:00,30
28-12-08 09:00,32
28-12-08 08:00,32
28-12-08 07:00,35
28-12-08 06:00,35
28-12-08 05:00,36
28-12-08 04:00,32
28-12-08 03:00,32
28-12-08 02:00,35
28-12-08 01:00,34
28-12-08 00:00,35
27-12-08 23:00,35
27-12-08 22:00,31
27-12-08 21:00,37
27-12-08 20:00,37
27-12-08 19:00,37
27-12-08 18:00,36
27-12-08 17:00,35
27-12-08 16:00,31
27-12-08 15:00,29
27-12-08 14:00,29
27-12-08 13:00,27
27-12-08 12:00,27
27-12-08 11:00,25
27-12-08 10:00,26
27-12-08 09:00,26
27-12-08 08:00,27
27-12-08 07:00,32
27-12-08 06:00,31
27-12-08 05:00,27
27-12-08 04:00,25
27-12-08 03:00,28
27-12-08 02:00,28
27-12-08 01:00,27
27-12-08 00:00,29
26-12-08 23:00,31
26-12-08 22:00,31
26-12-08 21:00,29
26-12-08 20:00,29
26-12-08 19:00,31
26-12-08 18:00,31
26-12-08 17:00,31
26-12-08 16:00,31
26-12-08 15:00,33
26-12-08 14:00,33
26-12-08 13:00,31
26-12-08 12:00,27
26-12-08 11:00,23
26-12-08 10:00,21
26-12-08 09:00,20
26-12-08 08:00,23
26-12-08 07:00,21
26-12-08 06:00,20
26-12-08 05:00,23
26-12-08 04:00,28
26-12-08 03:00,29
26-12-08 02:00,33
26-12-08 01:00,34
26-12-08 00:00,36
25-12-08 23:00,40
25-12-08 22:00,41
25-12-08 21:00,39
25-12-08 20:00,41
25-12-08 19:00,44
25-12-08 18:00,46
25-12-08 17:00,46
25-12-08 16:00,48
25-12-08 15:00,51
25-12-08 14:00,52
25-12-08 13:00,54
25-12-08 12:00,54
25-12-08 11:00,51
25-12-08 10:00,51
25-12-08 09:00,50
25-12-08 08:00,48
25-12-08 07:00,24
25-12-08 06:00,22
25-12-08 05:00,31
25-12-08 04:00,37
25-12-08 03:00,36
25-12-08 02:00,42
25-12-08 01:00,45
25-12-08 00:00,49
24-12-08 23:00,46
24-12-08 22:00,47
24-12-08 21:00,44
24-12-08 20:00,40
24-12-08 19:00,38
24-12-08 18:00,38
24-12-08 17:00,40
24-12-08 16:00,45
24-12-08 15:00,41
24-12-08 14:00,40
24-12-08 13:00,28
24-12-08 12:00,28
24-12-08 11:00,26
24-12-08 10:00,21
24-12-08 09:00,15
24-12-08 08:00,14
24-12-08 07:00,18
24-12-08 06:00,16
24-12-08 05:00,15
24-12-08 04:00,22
24-12-08 03:00,26
24-12-08 02:00,25
24-12-08 01:00,23
24-12-08 00:00,25
23-12-08 23:00,26
23-12-08 22:00,20
23-12-08 21:00,21
23-12-08 20:00,24
23-12-08 19:00,27
23-12-08 18:00,28
23-12-08 17:00,36
23-12-08 16:00,38
23-12-08 15:00,45
23-12-08 14:00,49
23-12-08 13:00,53
23-12-08 12:00,51
23-12-08 11:00,46
23-12-08 10:00,45
23-12-08 09:00,34
23-12-08 08:00,42
23-12-08 07:00,47
23-12-08 06:00,56
23-12-08 05:00,60
23-12-08 04:00,59
23-12-08 03:00,57
23-12-08 02:00,56
23-12-08 01:00,56
23-12-08 00:00,57
22-12-08 23:00,61
